idx,y_pred,y_true,residual,fold
0,4.143231531568215,5.698970004336019,1.5557384727678034,8
1,3.3377022162000327,3.049218022670181,-0.28848419352985166,8
2,3.3377022162000327,2.903089986991944,-0.4346122292080885,8
3,5.002014779370717,2.9542425094393248,-2.0477722699313925,8
4,4.863363160217432,3.322219294733919,-1.5411438654835128,8
5,5.367250279586931,5.301029995663981,-0.06622028392294954,8
6,5.78388430801698,4.086359830674748,-1.697524477342232,8
7,5.887306820026924,6.035709837827862,0.14840301780093768,8
8,5.222259533292065,5.954242509439325,0.7319829761472603,8
9,5.635660944264164,3.949390006644913,-1.6862709376192515,8
10,5.133110839500346,5.742725131304698,0.6096142918043519,8
11,4.143393326070958,3.661812685537261,-0.4815806405336973,8
12,4.342713842857145,3.505149978319906,-0.837563864537239,8
13,4.205115356486781,5.0948203803548,0.8897050238680189,8
14,4.630091337708284,3.397940008672037,-1.2321513290362467,8
15,4.300227552637408,5.238046103128795,0.9378185504913867,8
16,3.7177373203623834,3.823474229170301,0.10573690880791764,8
17,4.5746700825982884,3.838849090737255,-0.7358209918610332,8
18,4.275784014141578,6.041392685158225,1.765608671016647,8
19,5.113116660901304,3.8813846567705728,-1.2317320041307314,8
20,5.111316952566283,5.576341350205793,0.4650243976395094,8
21,6.409650507067128,6.823539433656859,0.4138889265897312,8
22,6.594423633927273,6.3979400086720375,-0.19648362525523577,8
23,6.409093646819076,6.707570176097937,0.2984765292788607,8
24,6.652166651719011,6.3979400086720375,-0.25422664304697307,8
25,5.760166059830609,6.558708570533166,0.798542510702557,8
26,5.760166059830609,6.107549129744687,0.34738306991407786,8
27,5.351542674319776,4.193681029541281,-1.157861644778495,8
28,6.122311388423332,5.929418925714293,-0.1928924627090387,8
29,6.6319983163847915,6.531478917042255,-0.10051939934253618,8
30,6.69902516771899,6.372912002970106,-0.3261131647488833,8
31,6.490925695853153,6.384890796530554,-0.1060348993225988,8
32,6.0614081152811625,6.325843928293292,0.2644358130121294,8
33,7.001060182091059,7.0,-0.0010601820910594029,8
34,6.651782283869757,6.8750612633917,0.2232789795219432,8
35,6.516489862882543,6.835056101720117,0.3185662388375734,8
36,7.0871643924608625,7.079181246047625,-0.007983146413237385,8
37,4.444231015397062,4.072984744627931,-0.37124627076913086,8
38,5.561659355191429,5.113943352306837,-0.4477160028845919,8
39,4.808390120799903,5.096910013008056,0.28851989220815355,8
40,6.0102582313360875,6.2405492482826,0.23029101694651288,8
41,4.596195178239138,5.278753600952829,0.6825584227136909,8
42,6.1350761979503,6.2552725051033065,0.12019630715300611,8
43,5.836140754673083,6.313867220369153,0.4777264656960707,8
44,6.066819304591312,6.361727836017593,0.29490853142628115,8
45,6.180518071334527,6.6020599913279625,0.4215419199934356,8
46,6.801120304731213,6.649334858712142,-0.15178544601907085,8
47,6.180518071334527,6.041392685158225,-0.13912538617630155,8
48,5.781025252993416,5.901294817165567,0.12026956417215118,8
49,5.063656114266537,6.447158031342219,1.3835019170756828,8
50,5.856219161420632,4.681241237375588,-1.1749779240450442,8
51,6.3416184205845605,5.81504617606463,-0.5265722445199303,8
52,5.685494584296506,4.992818520066679,-0.6926760642298264,8
53,3.7127819710875705,3.204119982655925,-0.5086619884316455,8
54,6.154688939869458,6.8750612633917,0.7203723235222421,8
55,6.714807667040792,6.8909795969896885,0.17617192994889663,8
56,6.182025117181414,6.0,-0.18202511718141423,8
57,4.692971178783029,4.5003737143533735,-0.19259746442965575,8
58,6.001377255838972,6.3979400086720375,0.3965627528330655,8
59,6.49964826856952,6.447158031342219,-0.05249023722730062,8
60,5.961820914915499,7.267171728403014,1.3053508134875145,8
61,5.857988818838289,5.045714058940868,-0.8122747598974209,8
62,5.749788187289246,6.230448921378274,0.4806607340890281,8
63,5.477995488996113,4.127104798364807,-1.3508906906313056,8
64,6.056227349375703,6.0,-0.056227349375703284,8
65,6.685729569115817,5.715167357848458,-0.9705622112673593,8
66,5.8459541097668355,6.024046225131059,0.17809211536422342,8
67,2.387480198317159,3.645422269349092,1.2579420710319327,8
68,4.166761027099847,3.146128035678238,-1.0206329914216088,8
69,2.387480198317159,2.8750612633917,0.4875810650745409,8
70,3.724484718242033,3.3010299956639813,-0.4234547225780516,8
71,4.139980457498558,3.3138672203691533,-0.8261132371294044,8
72,4.828814733564491,5.905795880367869,1.0769811468033774,8
73,3.726944835907152,2.6989700043360187,-1.0279748315711332,8
74,3.593615248961612,4.146128035678238,0.5525127867166262,8
75,3.1502034110048402,3.2430380486862944,0.09283463768145417,8
76,3.564026262733986,2.6532125137753435,-0.9108137489586423,8
77,4.2687414049364,2.1089031276673134,-2.159838277269087,8
78,3.969346619432245,3.7781512503836434,-0.19119536904860146,8
79,3.969346619432245,3.3010299956639813,-0.6683166237682636,8
80,4.356059056955208,3.0,-1.3560590569552078,8
81,4.4898956015901685,4.431363764158987,-0.05853183743118162,8
82,4.630006090945863,4.423245873936808,-0.20676021700905522,8
83,4.433508258993171,4.431363764158987,-0.0021444948341837744,8
84,4.341906173156076,5.544068044350276,1.2021618711941997,8
85,4.9254023993329055,3.1583624920952498,-1.7670399072376557,8
86,3.5678685275658664,2.740362689494244,-0.8275058380716223,8
87,3.6253955316510336,3.6232492903979,-0.002146241253133674,8
88,5.857484185579456,5.375092713083399,-0.4823914724960572,8
89,6.273679743137342,6.361727836017593,0.08804809288025073,8
90,6.1350761979503,6.409933123331294,0.2748569253809938,8
91,6.756889481996702,6.477121254719663,-0.27976822727703965,8
92,6.361438311563899,7.021189299069938,0.6597509875060394,8
93,5.1356484314913144,3.413299764081252,-1.7223486674100625,8
94,5.37550708305434,4.260071387985075,-1.115435695069265,8
95,6.098787772014036,6.0,-0.09878777201403643,8
96,6.004768949853258,6.740362689494244,0.7355937396409864,8
97,6.356744841037815,6.099231615080882,-0.2575132259569335,8
98,6.249576866930351,6.431363764158987,0.18178689722863606,8
99,6.413239721156713,4.6464037262230695,-1.7668359949336434,8
100,6.125817387397564,6.142702245737616,0.0168848583400516,8
101,6.226468988607352,6.431363764158987,0.20489477555163482,8
102,6.02908172541752,6.19258417809083,0.16350245267330976,8
103,6.413082760089743,6.238046103128795,-0.17503665696094828,8
104,6.381162662344617,6.950851458888547,0.5696887965439297,8
105,6.136120011416637,4.819543935541868,-1.316576075874769,8
106,6.11908943019737,4.716504163773217,-1.4025852664241532,8
107,5.98959818051783,5.7160033436348,-0.27359483688302966,8
108,6.019786514086154,6.3979400086720375,0.37815349458588354,8
109,6.058643607697901,6.614897216033135,0.5562536083352345,8
110,5.59116397500656,5.00902574208691,-0.5821382329196494,8
111,5.470367002315349,5.37383114507383,-0.09653585724151892,8
112,6.0026642194851645,6.477121254719663,0.4744570352344981,8
113,6.065105537605767,4.862250674597925,-1.2028548630078424,8
114,6.2032817934480375,6.466867620354109,0.2635858269060716,8
115,6.495786001010769,5.188084373714938,-1.307701627295831,8
116,5.662656451860067,6.146128035678238,0.48347158381817135,8
117,6.192285034325138,5.326335860928752,-0.8659491733963867,8
118,6.20400246711516,6.768638101247615,0.564635634132455,8
119,6.153439756299703,5.48572142648158,-0.6677183298181237,8
120,6.145630551064936,5.507072896756503,-0.6385576543084328,8
121,6.329985532743561,5.08361010516231,-1.2463754275812509,8
122,6.051972647400033,6.156851901070011,0.10487925366997786,8
123,6.458190527247579,5.676693609624866,-0.7814969176227127,8
124,6.8075624281120275,7.252853030979893,0.4452906028678658,8
125,6.4511011877272635,6.301029995663981,-0.15007119206328223,8
126,6.627212936832367,6.477121254719663,-0.15009168211270474,8
127,6.242151849431484,6.361727836017593,0.11957598658610902,8
128,6.171299745958656,6.079181246047625,-0.09211849991103094,8
129,5.689698369186865,4.396199347095736,-1.2934990220911287,8
130,5.9481877278219555,6.14705767102836,0.19886994320640472,8
131,5.995938981150704,5.195456833628169,-0.8004821475225343,8
132,6.035771048716813,5.643551368562945,-0.3922196801538682,8
133,5.526961799052321,6.016197353512439,0.4892355544601177,8
134,5.32725316536643,6.079181246047625,0.7519280806811954,8
135,5.814397998563483,6.146128035678238,0.3317300371147551,8
136,6.011920238697267,6.0,-0.011920238697267216,8
137,6.282939629031697,6.577491799837225,0.2945521708055283,8
138,5.74492689095337,5.472756449317212,-0.2721704416361579,8
139,6.71631160054509,6.334453751150931,-0.38185784939415957,8
140,7.637515669476909,7.483587296968894,-0.15392837250801517,8
141,7.422828108971204,8.041392685158225,0.6185645761870218,8
142,7.246323265707953,6.479393896404411,-0.7669293693035417,8
143,6.5296629794319445,6.320146286111054,-0.2095166933208903,8
144,6.5656135616329205,6.3979400086720375,-0.16767355296088304,8
145,6.468182880051713,6.113943352306837,-0.354239527744876,8
146,6.5296629794319445,6.201397124320452,-0.32826585511149275,8
147,6.531411073409546,6.986771734266245,0.4553606608566989,8
148,6.329631537791433,6.474216264076255,0.14458472628482255,8
149,6.505520984612354,6.004136436761356,-0.5013845478509982,8
150,6.35220517994249,6.477121254719663,0.1249160747771727,8
151,6.638476428750486,6.434888120867316,-0.2035883078831695,8
152,6.801661393816343,8.122543524068755,1.3208821302524116,8
153,6.509912635553051,6.281033367247727,-0.2288792683053238,8
154,6.402591072850549,5.953421399681036,-0.4491696731695125,8
155,6.128905152975942,6.518513939877887,0.38960878690194534,8
156,6.243878419343831,6.556423121371285,0.3125447020274539,8
157,6.186273436769753,6.348304863048161,0.16203142627840794,8
158,0.593702411576541,1.954242509439325,1.360540097862784,8
159,1.3636919101585547,2.6020599913279625,1.2383680811694078,8
160,2.276033945125919,1.3010299956639813,-0.9750039494619376,8
161,2.114664611818675,1.9549175537349588,-0.15974705808371636,8
162,2.7313617824945764,2.0,-0.7313617824945764,8
163,3.242916401235963,3.164352855784437,-0.07856354545152566,8
164,2.5785288118625638,1.390935107103379,-1.1875937047591847,8
165,3.2413933423695585,2.9552065375419416,-0.2861868048276168,8
166,3.4153274929661963,3.562292864456474,0.14696537149027789,8
167,2.231950088122538,1.9268567089496924,-0.3050933791728456,8
168,3.3192598911104514,1.146128035678238,-2.1731318554322137,8
169,3.266019813649466,2.8512583487190755,-0.41476146493039057,8
170,2.9166479129878526,2.0,-0.9166479129878526,8
171,3.4929025890292977,3.539452491549461,0.04654990252016322,8
172,1.8796650326546116,2.273232834043045,0.3935678013884334,8
173,2.2305678574571166,2.57978359661681,0.3492157391596935,8
174,1.9618448332632872,0.6334684555795865,-1.3283763776837008,8
175,5.021312086207373,6.079181246047625,1.0578691598402523,8
176,5.314974416190382,5.023951707423388,-0.2910227087669943,8
177,5.021312086207373,6.2322335211147335,1.2109214349073607,8
178,4.663745231357773,3.247973266361807,-1.4157719649959666,8
179,4.988265894876728,6.302547372487486,1.3142814776107583,8
180,5.635879217885015,4.598571663482141,-1.037307554402874,8
181,5.40012432873865,4.812913356642856,-0.5872109720957939,8
182,4.047900331709252,3.562292864456474,-0.48560746725277815,8
183,5.601808093717289,6.806179973983888,1.2043718802665992,8
184,4.663745231357773,5.782472624166286,1.1187273928085126,8
185,5.250149639639703,6.054957596012407,0.804807956372704,8
186,4.627623887787713,6.15124723746237,1.523623349674657,8
187,4.854563973400809,3.9036325160842376,-0.950931457316571,8
188,5.1893205023932305,6.501059262217751,1.3117387598245207,8
189,4.821179659801573,4.892762234615817,0.07158257481424357,8
190,6.030615024431036,7.068185861746161,1.0375708373151253,8
191,4.173848227374756,3.4800069429571505,-0.6938412844176054,8
192,4.798556690790294,4.336459733848529,-0.4620969569417648,8
193,5.981082875136574,5.0,-0.9810828751365737,8
194,6.113371361009505,6.0,-0.11337136100950485,8
195,3.5774458368959023,5.445604203273597,1.868158366377695,8
196,2.114664611818675,1.7781512503836436,-0.3365133614350315,8
197,3.3423599103456296,2.400537989391946,-0.9418219209536836,8
198,4.960555973240717,3.653212513775344,-1.3073434594653728,8
199,4.666980011262262,5.0,0.3330199887377381,8
200,5.481012108213014,5.14921911265538,-0.33179299555763464,8
201,2.998494328894254,4.101747073946366,1.103252745052112,8
202,6.249150317043812,6.2552725051033065,0.006122188059494604,8
203,5.646765185578712,6.361727836017593,0.7149626504388813,8
204,6.420196475697,6.421603926869831,0.0014074511728310313,8
205,6.494768000555817,6.176091259055681,-0.3186767415001359,8
206,6.345733789286603,6.113943352306837,-0.2317904369797663,8
207,6.228135845362023,6.313867220369153,0.08573137500713024,8
208,6.540726107427252,6.544068044350276,0.0033419369230234253,8
209,6.3010222416945325,5.993876914941211,-0.3071453267533215,8
210,6.626601859360263,6.544068044350276,-0.08253381500998724,8
211,6.0763219946658475,6.187520720836463,0.1111987261706151,8
212,6.298133048747205,6.526985068559996,0.22885201981279035,8
213,6.229300918522567,6.1003705451175625,-0.12893037340500424,8
214,4.900143843657847,5.806179973983888,0.9060361303260418,8
215,6.0499408026754,5.093421685162235,-0.9565191175131655,8
216,5.451306850764657,3.963787827345555,-1.4875190234191016,8
217,5.906863523056384,6.0751453270538525,0.16828180399746806,8
218,6.666189163168312,7.146128035678238,0.4799388725099263,8
219,6.229734616405412,4.792391689498253,-1.4373429269071591,8
220,6.958868466498736,6.863322860120456,-0.09554560637828047,8
221,6.236247237532766,6.531478917042255,0.2952316795094889,8
222,6.269859114527605,4.472024697700282,-1.7978344168273228,8
223,6.063358746095672,5.315970345456917,-0.747388400638755,8
224,6.156807297572319,6.266114049531676,0.10930675195935624,8
225,6.098787772014036,6.109915863023793,0.011128091009756425,8
226,6.42907375979604,6.539076098792776,0.11000233899673617,8
227,6.694383166205306,6.342817314635733,-0.351565851569573,8
228,3.22040801960441,2.0791812460476247,-1.1412267735567854,8
229,5.428781318083236,5.202352067809752,-0.22642925027348415,8
230,6.416717622833957,6.409764104266346,-0.006953518567611283,8
231,6.655205407841852,6.477121254719663,-0.17808415312218973,8
232,6.229300918522567,6.137926673293154,-0.09137424522941284,8
233,6.229300918522567,6.45071087814692,0.22140995962435284,8
234,6.481488028014426,6.60422605308447,0.12273802507004383,8
235,6.236259640546673,6.187520720836463,-0.04873891971021038,8
236,6.328823981435405,6.518513939877887,0.18968995844248226,8
237,5.721705840548285,4.342422680822207,-1.3792831597260786,8
238,6.504391458580139,5.651762447380111,-0.8526290112000279,8
239,6.4849851596837915,6.301969226865995,-0.1830159328177965,8
240,6.922745405407379,6.903089986991944,-0.019655418415434944,8
241,6.397854475127226,6.587710965018911,0.18985648989168524,8
242,6.397854475127226,6.5843312243675305,0.18647674924030433,8
243,5.932204705344412,5.229425847920695,-0.7027788574237164,8
244,5.9723048979296705,6.136720567156407,0.16441566922673623,8
245,6.046115017508538,6.531478917042255,0.4853638995337173,8
246,5.891361154558277,4.292256071356476,-1.5991050832018008,8
247,6.328055375131019,6.371067862271736,0.04301248714071715,8
248,6.258647130807102,6.305351369446623,0.046704238639521556,8
249,6.159829556006819,6.477121254719663,0.317291698712844,8
250,6.624916254412834,6.894105511777515,0.26918925736468147,8
251,5.990252385727541,6.477121254719663,0.48686886899212123,8
252,5.780843472228621,6.530839778616521,0.7499963063879003,8
253,6.236259640546673,6.3979400086720375,0.16168036812536446,8
254,6.397691019624788,5.681241237375588,-0.7164497822492004,8
255,6.397854475127226,6.173186268412274,-0.22466820671495213,8
256,6.28054039195279,6.5910646070265,0.31052421507371086,8
257,6.563617915148254,7.074450718954592,0.5108328038063386,8
258,6.197561967048705,6.486487153065907,0.2889251860172015,8
259,6.485194130925606,6.505149978319906,0.019955847394300008,8
260,6.0610308773083625,5.549003262025788,-0.5120276152825749,8
261,6.143442103237046,6.190331698170292,0.04688959493324596,8
262,6.273294884777475,6.196728722623287,-0.07656616215418843,8
263,6.266591560631079,4.968482948553935,-1.2981086120771446,8
264,5.9205222747366975,6.568201724066995,0.6476794493302975,8
265,6.31520810400108,4.913813852383717,-1.4013942516173632,8
266,6.159829556006819,6.207580514765431,0.04775095875861268,8
267,6.236259640546673,6.225309281725863,-0.010950358820809747,8
268,6.232950536306469,6.491361693834273,0.25841115752780386,8
269,6.2568959488822715,6.209515014542631,-0.047380934339640746,8
270,6.229300918522567,6.230448921378274,0.0011480028557073751,8
271,6.327726306333387,6.361727836017593,0.03400152968420578,8
272,6.1569803452265655,5.089905111439398,-1.0670752337871674,8
273,6.121920516290507,6.426511261364575,0.30459074507406836,8
274,6.334774802935516,6.095029796648452,-0.2397450062870634,8
275,6.30629255645471,6.223080397831155,-0.0832121586235548,8
276,6.367990745454694,6.456366033129043,0.08837528767434844,8
277,6.0633587460956715,6.3979400086720375,0.334581262576366,8
278,6.045544220569323,5.603642280263075,-0.4419019403062485,8
279,6.042202608261901,6.342422680822207,0.3002200725603057,8
280,5.527042493004509,6.301029995663981,0.7739875026594722,8
281,5.875964661647608,6.505149978319906,0.6291853166722987,8
282,5.95944616544197,6.176091259055681,0.2166450936137112,8
283,6.072589164003449,7.1003705451175625,1.0277813811141137,8
284,5.676595893869244,5.836197480778925,0.15960158690968118,8
285,5.695927848482035,6.054708787938054,0.3587809394560191,8
286,6.110769978534845,6.477121254719663,0.366351276184818,8
287,5.891361154558277,6.32221929473392,0.4308581401756433,8
288,5.891361154558277,5.880813592280791,-0.010547562277485767,8
289,5.576873796676973,6.477121254719663,0.9002474580426894,8
290,5.675242226102761,4.6020599913279625,-1.0731822347747988,8
291,5.874115984434406,6.02530586526477,0.15118988083036466,8
292,5.42998072086076,5.477121254719663,0.0471405338589026,8
293,5.891361154558277,6.812913356642856,0.9215522020845786,8
294,5.444160324643558,5.17897694729317,-0.26518337735038866,8
295,6.024884531504503,5.365487984890899,-0.6593965466136034,8
296,5.294379923280932,6.15839265038712,0.8640127271061884,8
297,5.557664310741733,4.477121254719663,-1.0805430560220701,8
298,5.961968941286413,4.453624073591451,-1.5083448676949622,8
299,6.348623396128416,6.086359830674748,-0.2622635654536678,8
300,6.361528031335788,6.086359830674748,-0.27516820066103964,8
301,6.144399795607133,6.319314304090512,0.1749145084833792,8
302,6.218352739279711,6.477121254719663,0.25876851543995194,8
303,6.28054039195279,6.374198257929082,0.09365786597629278,8
304,6.165984966673889,6.3979400086720375,0.2319550419981482,8
305,5.53534071105928,5.187520720836463,-0.34781999022281695,8
306,6.367769116703125,5.528916700277655,-0.8388524164254703,8
307,5.662541435717,5.0,-0.6625414357170003,8
308,5.529702382363387,6.079181246047625,0.5494788636842385,8
309,6.0665122511883025,4.814913181275074,-1.2515990699132287,8
310,5.652324214337569,5.08170727009735,-0.5706169442402196,8
311,5.814142917817626,6.342422680822207,0.5282797630045808,8
312,6.029847763126685,5.671172842715083,-0.35867492041160176,8
313,5.798051614372248,6.278753600952829,0.4807019865805806,8
314,5.675242226102761,6.284656282788515,0.609414056685754,8
315,5.565390524816361,6.3560258571931225,0.7906353323767616,8
316,5.157732694246371,5.671172842715083,0.5134401484687121,8
317,6.356023174596365,6.477121254719663,0.12109808012329726,8
318,5.939242870659339,5.0,-0.9392428706593394,8
319,5.900532128114706,5.852174904420303,-0.04835722369440276,8
320,5.595550329998786,5.3979400086720375,-0.19761032132674838,8
321,6.107248537144266,6.139879086401237,0.03263054925697073,8
322,6.305678873940764,6.273487409697184,-0.03219146424357966,8
323,6.29644534100586,6.320623955053538,0.024178614047677627,8
324,5.897542477943417,6.6020599913279625,0.7045175133845456,8
325,6.383602405492128,6.337459261290656,-0.04614314420147192,8
326,6.1870986863712565,6.3979400086720375,0.210841322300781,8
327,6.166104886924239,6.45484486000851,0.28873997308427146,8
328,6.653652620755596,8.146128035678238,1.4924754149226418,8
329,5.645169698719741,4.5820633629117085,-1.0631063358080324,8
330,5.91655259985139,6.272305844402086,0.3557532445506961,8
331,6.653652620755596,5.728256359248493,-0.9253962615071032,8
332,6.023754425508616,5.71717102683231,-0.306583398676306,8
333,5.762446376055232,6.049218022670182,0.2867716466149499,8
334,5.241396138179595,6.396199347095736,1.1548032089161415,8
335,5.941094864457592,5.550228353055094,-0.39086651140249806,8
336,6.219054468074083,5.575072325713813,-0.6439821423602705,8
337,6.006964646299438,6.100025730107863,0.0930610838084247,8
338,6.532609170066021,6.489958479424835,-0.042650690641186095,8
339,6.241860832934647,6.3979400086720375,0.15607917573739005,8
340,5.823238575049056,6.3560258571931225,0.5327872821440662,8
341,5.27218734238405,4.705863712283919,-0.5663236301001309,8
342,5.5397757816042,4.833147111912785,-0.7066286696914146,8
343,6.270908761106445,6.182671386675478,-0.08823737443096658,8
344,6.155927128302871,6.262023704606317,0.10609657630344671,8
345,5.977557779896872,6.408239965311849,0.4306821854149767,8
346,6.250957767491008,6.5910646070265,0.34010683953549226,8
347,6.19742314772938,5.876217840591642,-0.3212053071377383,8
348,5.051625865776452,6.1041455505540085,1.0525196847775566,8
349,6.393018302801086,4.630122642859312,-1.7628956599417744,8
350,5.877672884730574,6.5910646070265,0.7133917222959267,8
351,6.271865462338826,5.978180516937414,-0.2936849454014121,8
352,6.112482455162536,6.32221929473392,0.20973683957138434,8
353,6.280426755544423,6.100025730107863,-0.18040102543656023,8
354,6.175994347236036,5.675778341674085,-0.5002160055619509,8
355,6.36503637366168,6.0,-0.3650363736616802,8
356,5.781241057232701,6.431363764158987,0.650122706926286,8
357,6.343354107831433,6.1525940779274695,-0.1907600299039638,8
358,6.500633761817653,6.732393759822968,0.2317599980053151,8
359,5.2441277527597725,4.491361693834273,-0.7527660589254994,8
