idx,y_pred,y_true,residual
81,4.319499,2.698970,1.620529
82,3.530221,4.146128,-0.615907
83,3.301797,3.243038,0.058759
84,3.416320,2.653213,0.763108
85,4.311030,2.108903,2.202126
86,4.151071,3.778151,0.372920
87,4.150907,3.301030,0.849877
88,4.367052,3.000000,1.367052
89,4.431364,4.431364,-0.000000
90,4.171571,4.423246,-0.251675
91,4.459223,4.431364,0.027859
92,4.336741,5.544068,-1.207327
93,3.592413,3.000000,0.592413
94,4.637833,3.158362,1.479471
95,3.733227,2.740363,0.992864
96,3.810540,3.623249,0.187291
97,5.984188,5.375093,0.609095
98,6.234819,6.361728,-0.126908
99,6.018765,6.409933,-0.391168
100,6.765114,6.477121,0.287993
101,6.348333,7.021189,-0.672856
102,5.230513,3.413300,1.817213
104,6.185854,6.000000,0.185854
105,6.336192,6.740363,-0.404171
106,6.518679,6.099232,0.419448
107,6.294851,6.431364,-0.136512
108,5.770746,4.646404,1.124342
109,6.244305,6.142702,0.101603
110,6.416880,6.431364,-0.014484
111,6.147467,6.192584,-0.045117
113,6.122067,6.950851,-0.828785
114,6.185727,4.819544,1.366183
115,4.563181,4.716504,-0.153323
116,6.175909,6.612784,-0.436875
117,6.031262,5.716003,0.315259
118,6.117789,6.397940,-0.280151
119,5.792795,6.077259,-0.284464
120,6.176162,6.614897,-0.438736
121,5.360893,5.009026,0.351868
123,6.036428,6.477121,-0.440693
124,5.881073,4.862251,1.018822
125,6.134751,6.466868,-0.332116
126,6.391866,5.188084,1.203781
127,6.129197,6.079181,0.050016
128,5.824096,6.146128,-0.322032
129,6.027631,5.326336,0.701295
130,5.867673,6.768638,-0.900965
131,6.083818,5.485721,0.598096
132,6.163710,5.507073,0.656637
133,5.271850,5.083610,0.188240
134,6.315667,6.156852,0.158815
135,6.683442,5.676694,1.006749
136,7.231889,7.252853,-0.020964
137,6.488083,6.301030,0.187053
138,6.214430,6.477121,-0.262691
139,6.200557,6.361728,-0.161171
140,5.846918,6.079181,-0.232263
141,5.232629,4.396199,0.836430
142,6.017482,6.147058,-0.129576
144,6.353452,5.643551,0.709900
145,5.448845,6.016197,-0.567352
147,5.958977,6.146128,-0.187151
148,5.525831,6.000000,-0.474169
149,4.406713,4.113943,0.292769
153,6.794342,7.276921,-0.482579
154,4.845664,4.819544,0.026120
155,7.449144,7.483587,-0.034443
156,7.537355,8.041393,-0.504038
157,7.524752,7.477121,0.047631
158,7.168040,6.479394,0.688646
159,7.460927,7.477121,-0.016194
161,6.270458,6.397940,-0.127482
162,6.256837,6.113943,0.142893
163,6.702973,6.201397,0.501576
164,6.650311,6.986772,-0.336461
165,6.532680,6.474216,0.058463
166,6.388033,6.004136,0.383896
167,6.506764,6.477121,0.029643
168,6.393854,6.434888,-0.041034
169,7.042671,8.122544,-1.079872
170,6.412572,6.281033,0.131539
171,6.336611,5.953421,0.383190
172,5.886699,6.518514,-0.631815
173,6.409559,6.556423,-0.146864
174,6.385317,6.348305,0.037012
175,-0.040692,1.954243,-1.994934
176,2.391228,2.602060,-0.210832
177,2.212173,1.301030,0.911143
178,2.051621,1.954918,0.096704
179,3.096391,2.000000,1.096391
180,2.988483,2.146128,0.842355
181,2.752310,3.164353,-0.412043
182,3.104710,1.390935,1.713775
183,3.208179,2.955207,0.252972
184,3.158716,3.562293,-0.403576
185,2.865027,1.926857,0.938171
187,3.375820,2.851258,0.524562
188,2.865498,2.000000,0.865498
189,3.795106,3.539452,0.255654
190,3.011586,1.380211,1.631375
191,2.961276,2.273233,0.688044
192,1.984490,2.579784,-0.595294
193,2.434930,0.633468,1.801462
194,4.462579,6.079181,-1.616602
195,5.250176,5.023952,0.226225
196,4.462251,6.232234,-1.769982
198,5.004955,6.302547,-1.297592
199,5.355117,4.598572,0.756545
200,4.760097,4.812913,-0.052816
201,4.897296,3.562293,1.335003
203,4.785994,5.782473,-0.996478
204,5.026561,6.054958,-1.028397
205,5.945051,6.151247,-0.206197
206,5.398727,3.903633,1.495094
208,4.956911,4.892762,0.064148
209,7.239562,7.068186,0.171376
210,4.762814,3.480007,1.282807
211,4.705977,4.336460,0.369517
212,5.822405,5.000000,0.822405
213,5.495837,6.000000,-0.504163
214,3.327957,5.445604,-2.117648
215,2.045557,1.778151,0.267406
216,3.096781,2.400538,0.696243
217,4.431917,3.000000,1.431917
218,4.883048,3.653213,1.229835
220,5.269237,5.149219,0.120018
221,3.210327,4.101747,-0.891420
222,5.755940,6.255273,-0.499332
223,5.773887,6.361728,-0.587841
224,6.382291,6.421604,-0.039313
226,6.391418,6.113943,0.277475
227,6.367176,6.313867,0.053309
228,6.277379,6.544068,-0.266689
230,6.395102,6.544068,-0.148966
231,6.167306,6.187521,-0.020214
232,6.171272,6.526985,-0.355714
233,6.367526,6.100371,0.267155
234,4.770243,5.806180,-1.035937
235,5.794088,5.093422,0.700667
236,3.934236,3.963788,-0.029552
237,5.497315,6.075145,-0.577831
238,6.892205,7.146128,-0.253923
239,4.761631,4.792392,-0.030761
240,6.607469,6.863323,-0.255854
241,6.198307,6.531479,-0.333172
242,6.091251,4.472025,1.619226
243,5.693205,5.315970,0.377234
244,6.081410,6.266114,-0.184704
245,3.424990,3.397940,0.027049
247,6.381332,6.539076,-0.157745
248,6.548296,6.342817,0.205478
249,3.156042,2.079181,1.076861
250,5.409071,5.202352,0.206719
251,6.371221,6.409764,-0.038543
252,6.878502,6.477121,0.401381
254,6.364084,6.450711,-0.086627
255,6.584860,6.604226,-0.019366
256,6.749229,6.187521,0.561708
257,6.674676,6.278754,0.395923
258,6.422699,6.518514,-0.095815
259,5.974738,4.342423,1.632316
260,6.291978,5.651762,0.640215
261,6.184070,6.301969,-0.117900
263,6.053921,5.983175,0.070746
264,6.749264,6.587711,0.161553
265,6.749100,6.584331,0.164769
266,4.715360,5.229426,-0.514066
267,5.769685,6.136721,-0.367036
268,6.353812,5.000000,1.353812
269,5.889856,6.531479,-0.641623
270,5.834228,4.292256,1.541972
271,6.362810,6.371068,-0.008258
272,6.454388,6.305351,0.149037
273,6.352992,6.477121,-0.124129
274,6.776588,6.894106,-0.117518
275,5.679121,6.477121,-0.798000
276,5.665626,6.530840,-0.865214
277,6.745787,6.397940,0.347847
278,5.773817,5.681241,0.092576
280,6.112396,6.591065,-0.478669
281,7.484563,7.074451,0.410112
282,6.240620,6.486487,-0.245867
284,6.207811,5.549003,0.658807
285,6.165431,6.190332,-0.024901
286,6.443099,6.196729,0.246370
287,4.947923,4.968483,-0.020560
288,6.124893,6.568202,-0.443309
289,5.923683,4.913814,1.009870
290,6.350206,6.207581,0.142625
291,6.743493,6.225309,0.518184
292,6.478036,6.491362,-0.013326
294,6.357529,6.230449,0.127080
295,6.267599,6.361728,-0.094129
296,6.204740,5.089905,1.114835
297,6.410910,6.426511,-0.015601
298,5.937508,6.095030,-0.157522
299,6.396705,6.223080,0.173625
300,6.461549,6.456366,0.005183
301,5.534207,5.802774,-0.268567
302,5.683535,6.397940,-0.714405
303,5.716598,5.603642,0.112955
304,6.165872,6.206826,-0.040954
305,5.973173,6.342423,-0.369250
306,5.131204,6.301030,-1.169826
307,5.567385,6.505150,-0.937765
308,6.134923,6.176091,-0.041168
309,7.040753,7.100371,-0.059618
310,5.724128,5.836197,-0.112070
311,5.479693,6.054709,-0.575016
312,6.703454,6.477121,0.226332
313,5.456042,6.133644,-0.677602
314,5.827017,6.322219,-0.495202
315,5.826853,5.880814,-0.053960
316,5.413679,6.477121,-1.063443
318,5.957437,6.025306,-0.067869
319,5.085114,5.477121,-0.392008
320,5.899189,6.505150,-0.605961
321,5.825870,6.812913,-0.987043
322,5.640305,5.178977,0.461328
323,5.926463,5.365488,0.560975
324,5.417186,6.158393,-0.741206
325,4.501996,4.477121,0.024875
326,5.684156,4.453624,1.230532
327,6.505476,6.086360,0.419116
328,6.212887,6.086360,0.126528
329,6.050289,6.319314,-0.269025
330,6.564080,6.477121,0.086959
331,6.104037,6.374198,-0.270161
332,5.674786,6.397940,-0.723154
333,5.187452,5.187521,-0.000069
334,6.303312,5.528917,0.774396
335,6.075056,6.568202,-0.493146
336,5.230730,5.000000,0.230730
337,4.956548,6.079181,-1.122633
338,5.678948,4.814913,0.864035
339,5.875014,5.081707,0.793307
340,5.406118,6.384712,-0.978594
341,5.992001,6.342423,-0.350422
342,6.410717,5.671173,0.739544
343,5.316432,6.278754,-0.962322
344,5.618324,6.284656,-0.666333
346,5.680537,5.671173,0.009364
347,6.194717,6.477121,-0.282404
348,5.000899,5.000000,0.000899
349,5.725632,5.852175,-0.126543
350,5.572489,5.397940,0.174549
351,6.035582,6.139879,-0.104297
352,6.250412,6.273487,-0.023075
353,6.136755,6.320624,-0.183869
354,5.815127,6.602060,-0.786933
355,6.329977,6.337459,-0.007482
356,6.236438,6.301030,-0.064592
357,6.372075,6.397940,-0.025865
358,6.183601,6.454845,-0.271244
359,6.849545,8.146128,-1.296583
360,5.688270,4.582063,1.106206
361,6.616693,6.272306,0.344388
362,6.849053,5.728256,1.120797
363,6.126701,5.717171,0.409530
364,5.474217,6.049218,-0.575001
365,5.410569,6.396199,-0.985631
366,6.253958,5.550228,0.703729
367,5.562713,5.575072,-0.012360
368,6.052636,6.100026,-0.047390
369,5.958475,4.860338,1.098137
370,6.860227,6.489958,0.370268
371,6.224049,6.397940,-0.173891
372,5.801165,6.356026,-0.554861
373,5.235365,4.705864,0.529502
374,5.530856,4.833147,0.697709
375,5.954680,6.182671,-0.227991
376,5.789519,6.262024,-0.472505
377,5.885306,6.408240,-0.522934
378,6.338813,6.591065,-0.252252
379,6.327609,5.876218,0.451391
380,6.178424,6.104146,0.074279
381,5.795614,4.630123,1.165491
382,5.911712,6.591065,-0.679352
383,6.207925,5.978181,0.229745
385,6.126027,6.100026,0.026002
386,6.484514,5.675778,0.808735
387,6.355384,6.000000,0.355384
388,5.780381,6.431364,-0.650983
389,6.562125,6.152594,0.409531
390,6.686553,6.732394,-0.045841
391,5.449600,4.491362,0.958238
392,5.001351,4.779019,0.222332
393,6.530115,6.556303,-0.026188
394,4.139298,4.850033,-0.710736
395,6.178832,6.278754,-0.099922
396,6.456440,6.462398,-0.005958
397,6.141308,6.399154,-0.257847
398,5.831737,6.397940,-0.566203
399,5.998774,5.880814,0.117961
401,5.722203,5.716003,0.006200
404,5.864361,6.465829,-0.601467
405,5.741778,6.591065,-0.849287
406,6.331195,6.919078,-0.587883
407,5.989624,6.301030,-0.311406
408,6.236779,6.380211,-0.143432
409,6.426482,6.204120,0.222363
410,6.345981,6.301030,0.044951
411,5.608064,6.073106,-0.465041
412,5.108751,6.255273,-1.146522
413,6.319383,6.322219,-0.002837
414,5.940338,5.866287,0.074051
415,6.104079,6.318063,-0.213984
416,6.103915,6.368101,-0.264186
417,5.760905,6.378398,-0.617493
418,5.347959,6.326131,-0.978172
419,5.658365,4.354108,1.304256
420,5.804311,6.396722,-0.592411
421,5.674825,5.619093,0.055731
422,4.134709,3.698970,0.435739
423,5.806756,5.766785,0.039971
424,6.116393,6.474755,-0.358362
425,5.721827,5.643453,0.078375
426,5.943673,6.453318,-0.509646
427,5.539393,4.764176,0.775216
428,5.682756,6.227115,-0.544359
429,5.900739,6.039255,-0.138516
430,5.799039,6.079181,-0.280143
431,6.058097,6.387212,-0.329115
432,6.008834,5.575072,0.433762
433,6.214070,6.539076,-0.325006
434,5.854307,6.008600,-0.154293
435,6.338610,6.113943,0.224667
436,6.431871,6.222456,0.209414
438,6.479481,6.301030,0.178451
439,6.599895,5.275104,1.324791
440,5.612672,6.884795,-1.272124
442,6.775916,6.797960,-0.022044
443,6.572521,7.505150,-0.932629
444,6.625558,6.517724,0.107835
445,6.332776,6.634981,-0.302205
446,6.551596,6.645275,-0.093679
447,5.201231,6.270679,-1.069448
448,6.603767,6.024896,0.578871
449,6.228608,7.385606,-1.156998
450,6.774604,6.284453,0.490151
451,6.587594,6.501059,0.086534
453,6.550449,6.716003,-0.165555
454,6.500066,6.397940,0.102126
455,6.782538,6.271656,0.510882
456,6.051941,6.269513,-0.217572
457,6.369181,6.322219,0.046961
458,6.377828,5.337459,1.040369
459,6.431998,6.755875,-0.323877
460,6.431834,6.596047,-0.164213
461,6.287187,6.372912,-0.085725
462,6.272706,4.484300,1.788406
464,5.691638,6.477121,-0.785484
465,5.808214,6.079181,-0.270967
466,6.292517,6.397940,-0.105423
467,5.503239,4.742725,0.760514
468,6.136998,6.278754,-0.141756
470,6.340562,5.444669,0.895893
471,6.507833,6.436957,0.070876
473,6.562188,6.442480,0.119708
474,6.693288,6.645324,0.047964
475,6.273915,5.373500,0.900415
476,5.986258,6.477121,-0.490863
477,5.565186,5.283301,0.281885
478,5.310912,6.176091,-0.865179
479,6.143934,6.579784,-0.435850
480,6.125724,5.845098,0.280626
481,5.320178,5.627980,-0.307802
482,5.751610,6.146128,-0.394518
483,5.826024,6.528737,-0.702713
484,6.046305,6.322219,-0.275914
485,6.430766,6.184691,0.246075
486,6.240501,6.602060,-0.361559
487,5.918529,5.900312,0.018216
489,6.063772,6.385606,-0.321834
490,5.715557,6.585461,-0.869904
491,5.704442,6.271842,-0.567399
492,6.214738,6.401573,-0.186835
493,5.063357,3.724276,1.339081
494,6.176091,6.176091,0.000000
495,4.512915,6.176091,-1.663177
496,6.442965,6.301030,0.141935
497,6.005322,5.046885,0.958437
498,6.215458,6.068186,0.147273
499,6.046081,6.181844,-0.135763
500,6.098726,6.322219,-0.223494
501,6.180061,6.855525,-0.675464
502,5.266654,6.342423,-1.075769
503,6.382547,6.447158,-0.064611
504,6.491872,6.491362,0.000510
505,5.969582,6.322219,-0.352638
506,6.374077,7.000000,-0.625923
507,6.235580,6.357935,-0.122355
508,6.535083,6.309758,0.225325
510,5.217714,6.290035,-1.072320
511,6.283625,6.301030,-0.017405
512,6.685030,6.073352,0.611678
513,6.363353,6.057099,0.306254
514,6.056913,6.186278,-0.129365
515,6.217141,6.301030,-0.083889
516,6.883085,6.477555,0.405530
517,5.508413,5.995635,-0.487223
518,5.836508,6.204120,-0.367612
519,5.650167,6.089905,-0.439738
520,5.649471,5.043755,0.605716
521,5.543273,6.394452,-0.851179
522,3.980899,3.397940,0.582959
523,5.836238,6.491362,-0.655124
525,5.208988,5.120574,0.088414
526,5.276090,5.548758,-0.272668
527,5.592785,5.752048,-0.159263
528,5.176252,5.698970,-0.522718
529,5.529334,5.008600,0.520734
530,5.721197,6.000000,-0.278803
531,5.511209,4.534026,0.977183
532,5.590648,6.164353,-0.573705
533,6.534888,6.552668,-0.017780
534,5.193066,6.423246,-1.230180
535,6.175785,6.079181,0.096604
536,6.475139,6.908485,-0.433346
537,6.964575,6.913284,0.051291
538,6.388198,6.079181,0.309016
539,6.388034,6.657056,-0.269022
541,6.067058,6.962369,-0.895312
542,6.139529,6.579784,-0.440254
543,6.129875,5.959041,0.170834
544,5.836186,6.079181,-0.242995
545,6.347143,6.857332,-0.510190
546,5.983236,7.012837,-1.029601
547,5.406908,5.950365,-0.543457
548,7.175560,7.727541,-0.551982
549,6.737588,7.176091,-0.438503
551,7.247908,6.592177,0.655731
552,5.485493,5.136721,0.348772
553,4.780290,6.200303,-1.420014
554,5.169752,5.892095,-0.722342
555,7.242193,6.826075,0.416118
557,6.506501,5.875061,0.631440
558,6.189638,5.176091,1.013547
559,6.492876,6.644044,-0.151168
560,3.042761,2.778151,0.264610
561,5.295790,6.079181,-0.783392
562,2.439678,3.079181,-0.639503
563,5.838493,6.283301,-0.444808
564,6.128552,6.287802,-0.159250
565,6.329439,5.536937,0.792502
566,6.188327,6.301030,-0.112703
567,6.242497,6.472903,-0.230406
568,4.948047,5.000000,-0.051953
569,6.194456,6.531479,-0.337023
570,5.619205,6.033424,-0.414219
571,4.048983,3.662758,0.386226
572,5.948152,6.260548,-0.312396
573,5.705726,5.301030,0.404696
574,5.956683,6.176091,-0.219408
575,5.332078,5.499687,-0.167609
576,5.200002,5.295127,-0.095126
578,3.764298,3.911690,-0.147392
579,5.890684,6.324282,-0.433599
580,5.590550,5.720292,-0.129742
581,6.094056,6.367048,-0.272993
582,6.150406,7.204120,-1.053714
583,6.763007,6.012837,0.750169
584,5.066796,5.176091,-0.109296
585,6.151468,6.278982,-0.127514
587,3.227452,4.329194,-1.101742
588,5.066140,6.002166,-0.936026
589,6.616524,6.489396,0.127128
590,5.162261,5.000000,0.162261
591,5.147392,5.000000,0.147392
592,5.516089,4.698970,0.817119
593,5.076780,5.294466,-0.217687
594,5.969071,5.477121,0.491950
595,5.953072,6.126456,-0.173384
596,6.292078,5.000000,1.292078
597,5.885016,4.028164,1.856852
598,6.237417,7.079181,-0.841765
599,5.952586,6.018651,-0.066065
600,6.291423,7.049218,-0.757795
601,5.668458,6.556303,-0.887845
602,6.152761,7.176091,-1.023330
603,6.163075,5.615540,0.547535
604,6.508363,7.017451,-0.509088
605,4.273239,3.838849,0.434390
606,5.645606,6.278754,-0.633148
607,6.021274,7.079181,-1.057907
609,5.155320,5.181844,-0.026523
610,4.666019,4.340444,0.325575
611,3.340397,3.403121,-0.062723
612,5.370653,4.991226,0.379427
613,5.775557,6.342423,-0.566866
614,5.184893,5.447158,-0.262265
615,6.307945,6.741152,-0.433207
616,5.065557,6.350248,-1.284691
617,6.298127,6.361728,-0.063601
618,5.675162,4.176091,1.499071
619,5.370352,5.507856,-0.137504
620,6.321252,6.732394,-0.411142
621,6.287981,4.130334,2.157647
622,6.127887,6.290035,-0.162147
624,6.092654,6.954243,-0.861588
625,7.191388,7.079181,0.112207
626,5.339471,6.698970,-1.359499
628,6.404301,6.698970,-0.294669
629,6.219722,6.334454,-0.114731
630,5.899644,5.045323,0.854321
631,6.223197,6.544068,-0.320871
633,6.757712,7.589950,-0.832238
634,6.231517,6.942504,-0.710987
635,5.946686,6.435692,-0.489006
636,6.285523,7.079181,-0.793659
637,6.294849,6.838723,-0.543874
638,6.285195,6.365488,-0.080293
642,5.661739,6.120574,-0.458835
643,5.356928,6.000000,-0.643072
644,5.990686,6.119317,-0.128631
646,6.452586,6.692847,-0.240261
647,6.501316,6.672098,-0.170782
649,5.171454,7.100371,-1.928916
650,6.920437,7.176091,-0.255654
651,5.933218,6.612784,-0.679566
652,6.136753,6.886491,-0.749737
653,4.247607,3.472756,0.774850
654,6.793220,6.812913,-0.019694
655,6.793056,7.000000,-0.206944
656,5.418792,5.477121,-0.058329
657,5.940674,6.161368,-0.220694
658,6.070065,6.397940,-0.327875
660,6.012588,6.861534,-0.848946
661,6.281425,4.740363,1.541063
662,4.722549,4.698970,0.023579
664,5.328567,5.716003,-0.387436
665,6.296726,6.431364,-0.134637
666,6.288584,6.414973,-0.126389
667,6.206633,6.146128,0.060505
668,5.665456,6.531479,-0.866023
669,5.565781,5.447158,0.118623
670,6.116375,6.361728,-0.245353
671,5.250308,4.778151,0.472157
672,3.917164,4.317227,-0.400064
673,6.143337,6.079181,0.064156
674,5.574707,5.954243,-0.379536
675,5.770797,5.484769,0.286028
676,5.537029,6.045323,-0.508294
677,5.024100,4.147676,0.876424
678,5.552018,6.397940,-0.845922
679,5.927687,6.556303,-0.628616
680,5.989346,6.079181,-0.089836
682,5.433395,6.079181,-0.645787
683,5.328888,5.775465,-0.446577
684,5.370164,6.106803,-0.736638
685,5.785105,5.681241,0.103864
686,5.762615,5.444825,0.317790
688,6.292773,6.000000,0.292773
689,6.012271,6.018284,-0.006013
690,5.868713,5.949878,-0.081165
691,6.800223,6.000000,0.800223
692,5.937027,6.161368,-0.224341
693,6.023553,5.049218,0.974335
694,5.648872,6.011993,-0.363121
695,6.366746,6.315970,0.050776
696,6.705351,6.418301,0.287049
697,6.301008,6.301030,-0.000022
699,6.138693,6.544068,-0.405375
700,6.471682,6.176091,0.295591
701,6.230808,6.342423,-0.111614
702,6.233373,6.579784,-0.346411
703,6.043874,6.000000,0.043874
704,6.404121,6.313593,0.090528
705,6.196980,6.079181,0.117799
706,6.500983,5.623249,0.877734
707,5.958514,6.033424,-0.074909
708,6.074906,6.602060,-0.527154
710,6.128912,6.261427,-0.132515
711,6.327351,6.124635,0.202716
712,6.128584,6.363612,-0.235028
713,6.274031,5.707570,0.566461
714,6.312314,6.322219,-0.009905
715,6.159186,6.600973,-0.441786
716,5.924693,5.995429,-0.070736
717,5.983282,6.193125,-0.209843
718,5.788800,5.450757,0.338043
719,6.311495,6.283301,0.028194
720,5.383490,4.380211,1.003279
721,6.128017,6.230449,-0.102432
722,6.536531,6.278754,0.257778
723,5.312585,5.599883,-0.287298
724,5.199170,4.153205,1.045965
725,6.086771,7.498311,-1.411539
726,6.343885,6.357935,-0.014049
727,5.718224,4.963788,0.754436
728,5.776115,6.220108,-0.443993
729,5.979651,7.495406,-1.515755
730,5.819692,6.096910,-0.277218
731,6.035837,5.149835,0.886003
732,6.126230,6.000000,0.126230
733,5.785092,5.939809,-0.154717
734,5.765744,5.888179,-0.122435
735,5.760364,6.060698,-0.300334
736,5.969190,5.814394,0.154796
737,6.190582,6.060933,0.129650
738,6.244285,6.167317,0.076968
739,6.634806,6.298853,0.335953
740,5.912454,6.079181,-0.166727
741,5.680878,5.663701,0.017177
742,5.259806,6.004321,-0.744515
743,6.283759,6.222716,0.061043
744,6.245968,6.079181,0.166787
745,4.911064,5.786751,-0.875688
746,6.039219,6.176091,-0.136872
747,6.090060,6.079181,0.010879
750,5.837570,6.000000,-0.162430
752,5.279390,5.530200,-0.250810
753,6.001782,6.000000,0.001782
754,6.419271,6.330414,0.088858
755,6.008654,5.607455,0.401199
756,6.274313,6.103462,0.170851
757,5.801676,6.024732,-0.223056
758,5.739450,4.711807,1.027642
759,5.932871,5.824054,0.108816
760,5.795269,6.301030,-0.505761
761,6.123583,6.188647,-0.065064
762,6.128410,6.977724,-0.849313
763,6.000938,6.000000,0.000938
764,6.106852,4.103804,2.003048
765,6.004667,6.720573,-0.715906
766,6.281570,6.103804,0.177766
767,6.323028,6.000000,0.323028
768,6.442460,6.000000,0.442460
769,5.818816,5.342423,0.476393
770,5.994879,6.079181,-0.084302
771,5.919701,6.278754,-0.359053
772,6.219673,6.414973,-0.195301
773,5.927225,5.774517,0.152708
774,5.254971,6.377124,-1.122154
775,6.118259,5.938019,0.180240
776,5.395784,6.000000,-0.604216
777,5.473098,6.332236,-0.859139
778,6.168447,6.176091,-0.007645
779,5.848602,6.165244,-0.316642
780,7.273875,6.969416,0.304459
781,6.263575,6.447158,-0.183583
782,6.067668,6.729165,-0.661497
783,6.603471,6.397940,0.205531
784,6.329424,6.426999,-0.097575
785,5.695443,4.778151,0.917292
786,6.261848,6.380211,-0.118364
787,6.115537,6.397940,-0.282403
788,5.493636,3.556303,1.937333
789,6.177563,6.633468,-0.455906
790,5.976405,6.243038,-0.266633
791,6.161744,6.187521,-0.025777
792,5.539085,6.176091,-0.637006
793,5.919293,4.770852,1.148441
794,6.442668,6.397940,0.044728
796,6.355249,6.819544,-0.464295
798,5.584636,4.948070,0.636566
799,6.087281,6.467904,-0.380623
801,6.086954,6.556303,-0.469349
802,5.831146,4.858537,0.972609
803,5.450078,5.230449,0.219629
804,5.283864,4.728029,0.555835
805,5.451608,4.000000,1.451608
806,5.891066,6.049218,-0.158153
807,5.443302,4.826075,0.617227
808,4.820337,5.760422,-0.940085
809,3.778406,4.041393,-0.262987
810,5.092963,5.009876,0.083088
811,5.655796,5.029384,0.626413
812,5.560817,5.544812,0.016006
813,5.230777,5.041393,0.189384
814,5.470572,5.610660,-0.140088
815,4.719679,5.045323,-0.325644
816,5.010421,4.017868,0.992554
817,4.400325,5.961895,-1.561571
818,3.714246,4.022428,-0.308182
819,5.437895,4.468347,0.969548
820,5.802533,5.748188,0.054345
822,4.716388,4.178977,0.537411
823,5.640053,5.781037,-0.140984
824,5.009110,4.000000,1.009110
825,5.698996,4.812913,0.886083
826,5.226924,5.689309,-0.462385
827,6.166093,5.851258,0.314835
828,5.103010,5.189209,-0.086199
829,4.006700,4.049218,-0.042518
830,5.630928,4.716003,0.914924
831,5.118937,6.763428,-1.644491
832,5.630600,3.832509,1.798091
833,5.106067,5.079181,0.026886
834,4.816076,3.477121,1.338955
836,5.952860,6.255273,-0.302412
837,4.687432,4.845098,-0.157666
838,5.869396,6.079181,-0.209785
839,4.702005,4.404834,0.297172
840,5.790623,4.799823,0.990800
841,5.335600,6.698970,-1.363370
842,4.713110,3.494155,1.218955
843,5.463040,6.079181,-0.616141
844,5.846229,4.017033,1.829196
845,4.587449,4.544068,0.043381
846,4.516368,3.342423,1.173945
847,3.216947,4.102777,-0.885829
848,4.731583,3.919078,0.812505
849,5.277967,6.000000,-0.722033
850,5.867430,5.736397,0.131033
851,5.481339,4.562174,0.919165
852,5.666615,4.445604,1.221010
853,5.321217,5.477121,-0.155905
855,5.537198,7.176091,-1.638894
856,5.938603,6.041393,-0.102790
857,6.137150,5.541579,0.595571
858,4.975875,4.994317,-0.018443
859,5.654592,5.079181,0.575411
860,4.762149,4.542825,0.219324
861,5.628876,6.477121,-0.848245
862,5.506395,5.571709,-0.065314
863,5.853663,6.633468,-0.779805
864,6.435460,6.363048,0.072412
865,4.452276,4.212188,0.240089
