idx,y_pred,y_true,residual
91,4.590111,4.431364,0.158747
92,4.465480,5.544068,-1.078588
93,3.738140,3.000000,0.738140
94,4.569635,3.158362,1.411273
95,3.786962,2.740363,1.046599
96,3.868672,3.623249,0.245422
97,5.881777,5.375093,0.506684
98,6.189958,6.361728,-0.171770
99,5.951004,6.409933,-0.458929
100,6.760979,6.477121,0.283858
101,6.246731,7.021189,-0.774458
102,5.137844,3.413300,1.724544
103,5.028217,4.260071,0.768145
104,6.165763,6.000000,0.165763
105,6.089623,6.740363,-0.650739
106,6.426500,6.099232,0.327268
107,6.215257,6.431364,-0.216107
108,5.900938,4.646404,1.254534
109,6.222863,6.142702,0.080161
110,6.360370,6.431364,-0.070994
112,6.038110,6.238046,-0.199936
114,6.156816,4.819544,1.337272
115,5.419196,4.716504,0.702692
116,6.147087,6.612784,-0.465697
117,6.006007,5.716003,0.290004
118,6.220558,6.397940,-0.177382
119,5.807078,6.077259,-0.270181
120,6.175902,6.614897,-0.438995
121,5.441766,5.009026,0.432740
122,5.456903,5.373831,0.083072
123,5.994559,6.477121,-0.482562
124,5.832198,4.862251,0.969948
125,6.187477,6.466868,-0.279391
126,6.353504,5.188084,1.165419
127,6.112771,6.079181,0.033590
128,5.763415,6.146128,-0.382713
129,5.998568,5.326336,0.672232
130,5.797441,6.768638,-0.971198
131,6.074691,5.485721,0.588970
132,6.099135,5.507073,0.592063
133,5.124435,5.083610,0.040825
134,5.806028,6.156852,-0.350824
135,6.639619,5.676694,0.962925
136,7.342069,7.252853,0.089216
137,6.343708,6.301030,0.042678
138,6.207836,6.477121,-0.269285
139,6.036070,6.361728,-0.325658
140,5.821233,6.079181,-0.257948
141,5.342836,4.396199,0.946636
142,6.087524,6.147058,-0.059533
143,6.142807,5.195457,0.947350
144,6.187300,5.643551,0.543748
145,5.404626,6.016197,-0.611571
146,6.440833,6.079181,0.361652
147,5.908089,6.146128,-0.238039
149,4.229028,4.113943,0.115085
150,5.398973,6.577492,-1.178519
151,6.820134,5.472756,1.347377
152,6.346517,6.334454,0.012063
153,6.473759,7.276921,-0.803162
154,4.848778,4.819544,0.029234
155,7.109907,7.483587,-0.373681
156,7.631781,8.041393,-0.409612
157,7.225402,7.477121,-0.251719
158,7.228109,6.479394,0.748715
159,7.515492,7.477121,0.038371
160,6.602967,6.320146,0.282821
161,6.361418,6.397940,-0.036522
162,6.270977,6.113943,0.157034
163,6.602492,6.201397,0.401095
164,6.571810,6.986772,-0.414961
165,6.504908,6.474216,0.030692
166,6.363829,6.004136,0.359692
167,6.507557,6.477121,0.030436
168,6.353015,6.434888,-0.081874
169,6.999818,8.122544,-1.122726
170,6.444295,6.281033,0.163261
171,6.297908,5.953421,0.344487
172,5.847803,6.518514,-0.670711
173,6.438590,6.556423,-0.117833
174,6.422323,6.348305,0.074018
175,-0.162650,1.954243,-2.116892
176,2.223433,2.602060,-0.378627
178,2.000297,1.954918,0.045380
179,3.011459,2.000000,1.011459
180,2.773612,2.146128,0.627484
181,2.600124,3.164353,-0.564229
182,3.055254,1.390935,1.664319
183,2.866491,2.955207,-0.088716
184,3.120277,3.562293,-0.442016
185,2.806498,1.926857,0.879641
186,3.403393,1.146128,2.257265
187,3.327803,2.851258,0.476545
188,2.642881,2.000000,0.642881
189,3.539452,3.539452,-0.000000
190,2.972867,1.380211,1.592656
191,2.850511,2.273233,0.577278
193,2.380986,0.633468,1.747518
194,4.380121,6.079181,-1.699060
195,5.192647,5.023952,0.168695
197,4.701875,3.247973,1.453902
198,4.900100,6.302547,-1.402448
199,5.325451,4.598572,0.726879
200,4.789856,4.812913,-0.023057
201,4.832046,3.562293,1.269753
202,5.390315,6.806180,-1.415865
203,4.700924,5.782473,-1.081549
204,5.535613,6.054958,-0.519345
205,6.352899,6.151247,0.201652
206,5.344266,3.903633,1.440633
207,4.284100,6.501059,-2.216959
209,7.045662,7.068186,-0.022524
210,4.733051,3.480007,1.253044
211,4.635704,4.336460,0.299244
212,5.271931,5.000000,0.271931
213,5.487806,6.000000,-0.512194
214,3.385033,5.445604,-2.060571
215,1.994432,1.778151,0.216281
216,3.089624,2.400538,0.689086
217,4.573940,3.000000,1.573940
219,4.405619,5.000000,-0.594381
220,5.280293,5.149219,0.131074
222,5.773220,6.255273,-0.482053
223,5.694607,6.361728,-0.667121
224,6.343548,6.421604,-0.078056
225,6.468027,6.176091,0.291936
226,6.386710,6.113943,0.272767
227,6.370443,6.313867,0.056576
228,6.300267,6.544068,-0.243801
229,6.211645,5.993877,0.217769
230,6.262597,6.544068,-0.281471
231,6.086918,6.187521,-0.100603
232,6.163602,6.526985,-0.363383
234,4.720779,5.806180,-1.085401
235,5.757768,5.093422,0.664347
237,5.551828,6.075145,-0.523318
238,6.938704,7.146128,-0.207424
239,4.709334,4.792392,-0.083057
240,6.621231,6.863323,-0.242092
241,6.213592,6.531479,-0.317887
242,6.203883,4.472025,1.731858
243,5.906825,5.315970,0.590855
244,6.177487,6.266114,-0.088627
245,3.672450,3.397940,0.274510
246,6.143255,6.109916,0.033339
247,6.427526,6.539076,-0.111550
248,6.343463,6.342817,0.000645
249,3.126748,2.079181,1.047566
250,5.399481,5.202352,0.197129
251,6.383413,6.409764,-0.026351
252,6.605537,6.477121,0.128416
253,6.427241,6.137927,0.289314
255,6.416322,6.604226,-0.187904
256,6.750229,6.187521,0.562708
257,6.627557,6.278754,0.348804
258,6.484341,6.518514,-0.034173
259,5.941198,4.342423,1.598775
260,6.299747,5.651762,0.647984
261,6.061900,6.301969,-0.240070
262,6.792123,6.903090,-0.110967
263,5.849193,5.983175,-0.133982
264,6.565810,6.587711,-0.021901
267,5.649159,6.136721,-0.487562
268,6.408089,5.000000,1.408089
269,6.006221,6.531479,-0.525258
270,5.764256,4.292256,1.472000
271,6.417026,6.371068,0.045958
272,6.275955,6.305351,-0.029396
273,6.407297,6.477121,-0.069825
274,6.776766,6.894106,-0.117339
275,6.205190,6.477121,-0.271931
276,5.576575,6.530840,-0.954264
278,5.750831,5.681241,0.069590
279,6.563433,6.173186,0.390247
280,6.151690,6.591065,-0.439374
281,7.452199,7.074451,0.377748
282,6.247397,6.486487,-0.239090
283,6.641741,6.505150,0.136591
284,5.420072,5.549003,-0.128931
285,6.224408,6.190332,0.034077
288,6.062539,6.568202,-0.505663
289,5.653942,4.913814,0.740128
290,6.404602,6.207581,0.197022
291,6.744681,6.225309,0.519372
293,5.811359,6.209515,-0.398156
294,6.420742,6.230449,0.190293
295,6.278190,6.361728,-0.083538
296,6.262730,5.089905,1.172825
297,6.359841,6.426511,-0.066670
298,5.840229,6.095030,-0.254801
299,6.437900,6.223080,0.214819
300,6.279077,6.456366,-0.177289
301,5.698330,5.802774,-0.104444
302,5.897473,6.397940,-0.500467
303,6.014355,5.603642,0.410712
304,6.234420,6.206826,0.027594
305,5.991873,6.342423,-0.350550
307,5.825980,6.505150,-0.679170
308,6.251091,6.176091,0.075000
311,5.324218,6.054709,-0.730491
312,6.579768,6.477121,0.102646
313,5.413907,6.133644,-0.719737
314,5.757282,6.322219,-0.564937
315,5.757124,5.880814,-0.123690
316,5.304359,6.477121,-1.172763
317,5.482247,4.602060,0.880187
318,5.994166,6.025306,-0.031140
319,5.240973,5.477121,-0.236148
320,5.689137,6.505150,-0.816013
321,5.756173,6.812913,-1.056741
323,5.856174,5.365488,0.490686
324,5.450026,6.158393,-0.708366
