idx,y_pred,y_true,residual
464,5.540663,6.477121,-0.936459
465,5.739173,6.079181,-0.340008
466,6.206583,6.397940,-0.191357
467,5.507643,4.742725,0.764918
469,6.266506,6.380211,-0.113706
470,6.393149,5.444669,0.948480
471,6.450589,6.436957,0.013631
472,6.423270,6.063146,0.360124
473,6.398939,6.442480,-0.043541
474,6.625809,6.645324,-0.019515
475,6.280785,5.373500,0.907285
476,5.977553,6.477121,-0.499569
478,5.334062,6.176091,-0.842029
479,6.118695,6.579784,-0.461088
480,5.977026,5.845098,0.131928
481,5.442054,5.627980,-0.185926
482,5.828944,6.146128,-0.317184
483,5.891695,6.528737,-0.637042
484,5.997427,6.322219,-0.324793
485,6.506989,6.184691,0.322298
486,5.754627,6.602060,-0.847433
487,6.063172,5.900312,0.162859
488,5.647512,6.108227,-0.460715
489,5.949483,6.385606,-0.436123
490,5.824390,6.585461,-0.761071
491,5.735078,6.271842,-0.536763
492,6.149518,6.401573,-0.252055
493,4.917825,3.724276,1.193549
494,5.203362,6.176091,-0.972730
495,4.540092,6.176091,-1.636000
496,6.539513,6.301030,0.238483
498,6.187069,6.068186,0.118883
499,6.183709,6.181844,0.001865
501,6.258879,6.855525,-0.596646
502,5.262582,6.342423,-1.079841
503,6.460581,6.447158,0.013423
504,6.543822,6.491362,0.052460
505,5.964919,6.322219,-0.357301
506,6.399947,7.000000,-0.600053
507,6.194179,6.357935,-0.163755
508,6.604137,6.309758,0.294379
509,6.110676,5.751510,0.359166
510,5.263315,6.290035,-1.026719
511,6.380746,6.301030,0.079716
512,6.717047,6.073352,0.643695
513,6.410866,6.057099,0.353767
514,6.194813,6.186278,0.008535
515,6.268547,6.301030,-0.032483
517,5.524216,5.995635,-0.471420
518,5.856336,6.204120,-0.347784
519,5.385382,6.089905,-0.704523
520,5.724657,5.043755,0.680902
521,5.531187,6.394452,-0.863265
522,3.898396,3.397940,0.500456
523,5.873076,6.491362,-0.618286
524,5.823866,5.078094,0.745772
525,5.334303,5.120574,0.213729
526,5.150357,5.548758,-0.398400
527,5.428578,5.752048,-0.323470
529,5.339215,5.008600,0.330615
530,5.656665,6.000000,-0.343335
531,5.363200,4.534026,0.829174
533,6.549382,6.552668,-0.003286
534,5.124921,6.423246,-1.298325
535,6.355333,6.079181,0.276151
536,6.456082,6.908485,-0.452403
537,7.093945,6.913284,0.180661
538,6.356249,6.079181,0.277068
539,6.356084,6.657056,-0.300972
540,5.578521,4.615097,0.963424
541,5.966349,6.962369,-0.996021
542,5.997912,6.579784,-0.581872
543,5.916973,5.959041,-0.042068
544,5.628033,6.079181,-0.451149
545,6.266535,6.857332,-0.590798
546,5.771293,7.012837,-1.241544
547,5.243335,5.950365,-0.707030
548,7.144399,7.727541,-0.583142
549,6.699582,7.176091,-0.476509
550,6.699417,5.939759,0.759658
551,7.182496,6.592177,0.590320
552,5.905634,5.136721,0.768914
553,5.123121,6.200303,-1.077182
554,5.406726,5.892095,-0.485368
555,7.538799,6.826075,0.712724
556,6.200096,6.919078,-0.718982
557,6.466982,5.875061,0.591920
558,6.240277,5.176091,1.064186
559,6.504252,6.644044,-0.139793
560,3.020420,2.778151,0.242269
561,5.530863,6.079181,-0.548318
562,2.400027,3.079181,-0.679154
563,5.810840,6.283301,-0.472461
564,6.243529,6.287802,-0.044272
565,6.345206,5.536937,0.808269
566,6.238955,6.301030,-0.062075
567,6.245373,6.472903,-0.227530
568,4.979492,5.000000,-0.020508
569,5.933061,6.531479,-0.598418
570,5.571699,6.033424,-0.461724
572,5.955772,6.260548,-0.304777
573,5.741683,5.301030,0.440653
574,5.921731,6.176091,-0.254361
577,5.286973,5.301030,-0.014057
579,6.009322,6.324282,-0.314960
580,5.626429,5.720292,-0.093862
581,6.097876,6.367048,-0.269172
582,6.224520,7.204120,-0.979600
583,6.811275,6.012837,0.798437
584,5.191984,5.176091,0.015893
585,5.951519,6.278982,-0.327463
586,5.028683,6.178977,-1.150294
587,2.946023,4.329194,-1.383172
588,5.191323,6.002166,-0.810843
589,6.637084,6.489396,0.147688
590,5.099478,5.000000,0.099478
591,5.000000,5.000000,0.000000
592,5.568266,4.698970,0.869296
593,5.382873,5.294466,0.088407
594,6.019626,5.477121,0.542504
595,6.425004,6.126456,0.298547
596,6.247165,5.000000,1.247165
598,6.240252,7.079181,-0.838930
599,5.917601,6.018651,-0.101050
600,6.246504,7.049218,-0.802714
601,5.573161,6.556303,-0.983141
602,6.040571,7.176091,-1.135520
603,5.757627,5.615540,0.142087
604,6.595735,7.017451,-0.421716
605,4.539289,3.838849,0.700440
606,5.645902,6.278754,-0.632852
608,5.596127,5.181844,0.414283
609,4.929366,5.181844,-0.252477
610,4.645631,4.340444,0.305187
611,3.439039,3.403121,0.035918
612,5.053675,4.991226,0.062449
616,5.124835,6.350248,-1.225413
619,5.419762,5.507856,-0.088094
620,6.376520,6.732394,-0.355874
621,6.243035,4.130334,2.112701
622,6.028670,6.290035,-0.261364
623,6.194524,6.204120,-0.009596
624,6.100645,6.954243,-0.853597
625,6.814870,7.079181,-0.264311
626,5.526708,6.698970,-1.172262
627,6.302182,6.462398,-0.160216
628,6.385423,6.698970,-0.313547
629,5.952261,6.334454,-0.382193
630,5.782039,5.045323,0.736716
631,6.290428,6.544068,-0.253640
632,5.902270,6.602060,-0.699790
633,6.883483,7.589950,-0.706467
635,5.911653,6.435692,-0.524038
636,6.240557,7.079181,-0.838624
638,6.240227,6.365488,-0.125261
639,6.240061,4.880814,1.359248
640,6.131783,4.752356,1.379428
641,5.543623,6.823546,-1.279923
642,5.566388,6.120574,-0.554186
643,5.335023,6.000000,-0.664977
644,5.950460,6.119317,-0.168857
645,5.023188,5.903090,-0.879902
646,6.258405,6.692847,-0.434441
647,6.588632,6.672098,-0.083466
648,5.740220,6.980912,-1.240692
649,5.281661,7.100371,-1.818709
650,6.932748,7.176091,-0.243344
651,6.004010,6.612784,-0.608773
652,6.092730,6.886491,-0.793761
653,4.240665,3.472756,0.767909
654,6.720828,6.812913,-0.092085
655,6.720663,7.000000,-0.279337
656,5.606116,5.477121,0.128995
657,5.917984,6.161368,-0.243384
658,5.978551,6.397940,-0.419389
659,5.637146,7.041393,-1.404247
660,6.015305,6.861534,-0.846229
661,6.236427,4.740363,1.496064
662,5.144544,4.698970,0.445574
663,5.645435,6.113943,-0.468509
664,5.319515,5.716003,-0.396488
665,6.356043,6.431364,-0.075321
666,6.295739,6.414973,-0.119234
667,6.227797,6.146128,0.081669
670,6.099386,6.361728,-0.262342
671,5.451497,4.778151,0.673346
672,4.351944,4.317227,0.034717
673,6.160085,6.079181,0.080904
674,5.493324,5.954243,-0.460918
675,5.485257,5.484769,0.000488
676,5.855042,6.045323,-0.190281
677,5.115426,4.147676,0.967750
678,5.566230,6.397940,-0.831710
679,5.944390,6.556303,-0.611913
680,6.017063,6.079181,-0.062118
681,4.925211,6.079181,-1.153971
683,5.483465,5.775465,-0.292000
684,5.295168,6.106803,-0.811635
685,5.696405,5.681241,0.015164
686,5.787112,5.444825,0.342286
687,6.061636,6.301898,-0.240261
688,6.184451,6.000000,0.184451
689,6.004529,6.018284,-0.013756
690,5.596279,5.949878,-0.353599
691,7.160986,6.000000,1.160986
694,5.790735,6.011993,-0.221258
695,6.595702,6.315970,0.279732
696,6.336753,6.418301,-0.081549
697,6.202270,6.301030,-0.098760
698,4.984176,6.079181,-1.095005
699,6.182175,6.544068,-0.361893
700,6.414037,6.176091,0.237946
701,6.270210,6.342423,-0.072213
702,6.318126,6.579784,-0.261657
703,6.094734,6.000000,0.094734
705,6.258960,6.079181,0.179778
706,6.094837,5.623249,0.471587
708,6.113967,6.602060,-0.488093
709,5.288073,6.360057,-1.071984
710,6.120219,6.261427,-0.141208
711,6.417115,6.124635,0.292481
712,6.119889,6.363612,-0.243723
713,6.143642,5.707570,0.436072
714,6.385573,6.322219,0.063354
716,5.958490,5.995429,-0.036939
717,6.010950,6.193125,-0.182174
718,6.106878,5.450757,0.656121
719,6.384747,6.283301,0.101446
720,5.644225,4.380211,1.264014
722,6.287901,6.278754,0.009148
723,5.421964,5.599883,-0.177919
724,5.213529,4.153205,1.060325
725,6.076106,7.498311,-1.422204
726,6.467468,6.357935,0.109533
727,5.754523,4.963788,0.790735
728,5.883177,6.220108,-0.336931
729,5.971896,7.495406,-1.523509
730,5.722123,6.096910,-0.374787
731,6.098375,5.149835,0.948540
732,5.634768,6.000000,-0.365232
733,5.802304,5.939809,-0.137505
734,5.874933,5.888179,-0.013246
735,6.315173,6.060698,0.254475
736,5.986011,5.814394,0.171617
737,6.450691,6.060933,0.389758
738,6.329015,6.167317,0.161698
739,6.598673,6.298853,0.299820
740,5.808853,6.079181,-0.270328
741,5.682117,5.663701,0.018416
742,5.241019,6.004321,-0.763303
743,6.175365,6.222716,-0.047352
745,5.066481,5.786751,-0.720270
746,6.344070,6.176091,0.167979
747,6.083640,6.079181,0.004459
748,6.316640,5.995196,0.321444
749,5.914432,6.079181,-0.164750
750,5.822269,6.000000,-0.177731
751,6.213560,6.015360,0.198200
752,5.263985,5.530200,-0.266215
753,5.993956,6.000000,-0.006044
754,6.273617,6.330414,-0.056797
756,6.340803,6.103462,0.237342
757,5.763110,6.024732,-0.261622
758,5.700505,4.711807,0.988697
760,5.830185,6.301030,-0.470845
761,6.209737,6.188647,0.021090
762,6.220040,6.977724,-0.757684
763,6.066661,6.000000,0.066661
764,6.189718,4.103804,2.085914
765,5.999010,6.720573,-0.721562
766,6.395102,6.103804,0.291298
768,6.252618,6.000000,0.252618
769,5.790563,5.342423,0.448140
770,6.069583,6.079181,-0.009599
771,5.901830,6.278754,-0.376924
772,6.419683,6.414973,0.004710
773,5.986329,5.774517,0.211812
774,5.478510,6.377124,-0.898614
775,6.109481,5.938019,0.171462
776,5.436339,6.000000,-0.563661
778,6.081487,6.176091,-0.094604
779,5.887534,6.165244,-0.277711
780,6.875641,6.969416,-0.093775
781,6.304549,6.447158,-0.142609
782,6.118517,6.729165,-0.610648
783,6.552411,6.397940,0.154471
784,6.397994,6.426999,-0.029004
785,5.672332,4.778151,0.894181
786,6.259750,6.380211,-0.120461
787,6.114401,6.397940,-0.283539
788,5.496691,3.556303,1.940389
789,6.489052,6.633468,-0.144416
790,5.967747,6.243038,-0.275291
791,6.284172,6.187521,0.096651
792,5.246341,6.176091,-0.929750
793,5.939489,4.770852,1.168637
794,6.427461,6.397940,0.029521
795,6.036976,6.419956,-0.382979
796,6.327811,6.819544,-0.491733
797,5.212770,5.128399,0.084371
798,5.597661,4.948070,0.649590
799,6.085915,6.467904,-0.381988
800,6.441773,6.284656,0.157117
801,6.085585,6.556303,-0.470717
802,5.830173,4.858537,0.971635
803,5.476134,5.230449,0.245686
804,5.302496,4.728029,0.574467
805,5.576669,4.000000,1.576669
806,5.934415,6.049218,-0.114803
807,5.516200,4.826075,0.690125
808,4.842857,5.760422,-0.917566
809,4.075648,4.041393,0.034256
810,5.281636,5.009876,0.271760
811,5.435943,5.029384,0.406560
812,5.549916,5.544812,0.005104
813,5.208798,5.041393,0.167405
814,5.606292,5.610660,-0.004369
815,4.841901,5.045323,-0.203422
816,4.864465,4.017868,0.846597
817,4.337678,5.961895,-1.624217
818,3.611512,4.022428,-0.410916
819,5.395253,4.468347,0.926906
820,5.616885,5.748188,-0.131303
821,4.821316,4.389095,0.432221
822,4.945219,4.178977,0.766242
823,5.596625,5.781037,-0.184412
824,4.863143,4.000000,0.863143
825,5.674070,4.812913,0.861157
826,5.100797,5.689309,-0.588512
827,5.734393,5.851258,-0.116865
828,4.857187,5.189209,-0.332023
829,4.463925,4.049218,0.414707
830,5.535330,4.716003,0.819327
831,4.892692,6.763428,-1.870736
832,5.535000,3.832509,1.702491
833,5.135662,5.079181,0.056481
834,4.838562,3.477121,1.361440
835,4.861326,5.285557,-0.424231
837,5.062456,4.845098,0.217358
838,6.099070,6.079181,0.019888
840,5.738199,4.799823,0.938376
842,4.941915,3.494155,1.447761
843,5.423914,6.079181,-0.655267
844,5.882909,4.017033,1.865876
845,5.034498,4.544068,0.490430
846,4.575939,3.342423,1.233516
847,3.187746,4.102777,-0.915031
848,4.702383,3.919078,0.783305
849,5.298123,6.000000,-0.701877
850,6.097087,5.736397,0.360691
851,5.386677,4.562174,0.824503
852,5.592787,4.445604,1.147183
853,5.136738,5.477121,-0.340383
854,5.269881,5.064458,0.205423
856,5.849126,6.041393,-0.192267
857,6.014115,5.541579,0.472535
858,5.098377,4.994317,0.104060
859,5.621787,5.079181,0.542606
860,4.656460,4.542825,0.113634
861,5.628152,6.477121,-0.848970
862,5.485240,5.571709,-0.086468
863,5.789280,6.633468,-0.844188
865,4.478967,4.212188,0.266780
866,5.281184,4.972619,0.308564
867,4.777484,6.079181,-1.301698
868,4.934207,5.073792,-0.139585
869,5.360508,4.704854,0.655654
870,4.897585,5.518514,-0.620928
871,4.933711,4.953663,-0.019952
872,5.697425,4.792392,0.905033
873,4.855249,4.117271,0.737978
874,4.957909,6.397940,-1.440031
875,4.539346,4.568202,-0.028855
876,4.506611,4.357172,0.149438
877,5.269194,5.089905,0.179289
878,4.927789,4.683947,0.243842
879,5.305948,5.903090,-0.597142
880,5.789043,5.390122,0.398921
881,5.780281,5.477121,0.303160
882,6.137859,6.462398,-0.324539
883,6.005923,4.767898,1.238025
884,4.390833,4.743510,-0.352677
885,4.095245,4.643453,-0.548208
888,5.012385,3.857332,1.155052
889,3.368584,3.792392,-0.423808
890,3.756475,3.763428,-0.006953
