idx,y_pred,y_true,residual
267,6.115886,6.136721,-0.020835
268,6.391384,5.000000,1.391384
269,7.237036,6.531479,0.705557
270,5.737539,4.292256,1.445283
271,6.303463,6.371068,-0.067605
274,6.925370,6.894106,0.031265
275,6.095215,6.477121,-0.381907
276,5.592110,6.530840,-0.938730
277,6.594441,6.397940,0.196501
278,5.697578,5.681241,0.016336
279,6.656691,6.173186,0.483505
280,6.169561,6.591065,-0.421504
281,7.388097,7.074451,0.313646
282,6.265679,6.486487,-0.220808
283,6.782991,6.505150,0.277841
284,5.724238,5.549003,0.175235
285,6.186512,6.190332,-0.003820
286,6.518898,6.196729,0.322170
287,4.967163,4.968483,-0.001320
288,5.960687,6.568202,-0.607515
289,5.404602,4.913814,0.490788
290,6.387761,6.207581,0.180180
291,6.592135,6.225309,0.366826
292,6.491837,6.491362,0.000475
293,5.798529,6.209515,-0.410986
294,6.401666,6.230449,0.171217
295,6.296789,6.361728,-0.064939
296,6.248935,5.089905,1.159030
297,6.500009,6.426511,0.073498
298,6.038831,6.095030,-0.056199
300,6.280188,6.456366,-0.176178
301,5.599020,5.802774,-0.203754
302,5.742433,6.397940,-0.655507
303,5.920911,5.603642,0.317269
304,6.216144,6.206826,0.009319
305,5.835447,6.342423,-0.506975
306,5.347232,6.301030,-0.953798
307,5.861161,6.505150,-0.643989
308,6.172297,6.176091,-0.003794
309,7.105795,7.100371,0.005425
310,5.741416,5.836197,-0.094782
312,6.662521,6.477121,0.185400
313,5.953882,6.133644,-0.179762
315,5.730127,5.880814,-0.150686
316,5.293430,6.477121,-1.183692
317,5.649818,4.602060,1.047758
320,5.779387,6.505150,-0.725763
322,5.668199,5.178977,0.489222
323,5.761127,5.365488,0.395639
324,5.488500,6.158393,-0.669892
326,5.665015,4.453624,1.211390
327,6.537090,6.086360,0.450730
329,6.078568,6.319314,-0.240746
330,6.384151,6.477121,-0.092971
331,6.161161,6.374198,-0.213037
332,4.852369,6.397940,-1.545571
333,5.226097,5.187521,0.038577
334,6.326026,5.528917,0.797109
335,6.109085,6.568202,-0.459117
337,5.135801,6.079181,-0.943380
338,5.890641,4.814913,1.075728
339,5.912833,5.081707,0.831125
340,5.712171,6.384712,-0.672540
341,6.021806,6.342423,-0.320617
342,6.371970,5.671173,0.700797
343,5.641849,6.278754,-0.636905
344,5.645371,6.284656,-0.639285
345,5.941723,6.356026,-0.414302
346,5.600727,5.671173,-0.070446
347,6.216590,6.477121,-0.260531
348,5.007353,5.000000,0.007353
350,5.596006,5.397940,0.198066
351,6.017392,6.139879,-0.122487
352,6.295100,6.273487,0.021612
353,6.499308,6.320624,0.178684
354,5.793816,6.602060,-0.808244
355,6.378324,6.337459,0.040865
356,6.407566,6.301030,0.106536
357,6.356513,6.397940,-0.041427
358,6.240519,6.454845,-0.214325
359,6.764502,8.146128,-1.381626
360,5.698581,4.582063,1.116518
361,6.259779,6.272306,-0.012527
363,6.123900,5.717171,0.406729
365,5.259048,6.396199,-1.137151
366,6.397784,5.550228,0.847556
367,5.580086,5.575072,0.005014
369,5.726983,4.860338,0.866645
370,6.750120,6.489958,0.260161
371,6.132718,6.397940,-0.265222
372,5.831319,6.356026,-0.524707
373,5.179238,4.705864,0.473374
374,5.553093,4.833147,0.719946
375,5.989478,6.182671,-0.193193
377,5.775014,6.408240,-0.633226
378,6.451762,6.591065,-0.139303
379,6.378332,5.876218,0.502114
380,6.120568,6.104146,0.016423
381,5.012368,4.630123,0.382246
382,6.001378,6.591065,-0.589686
383,6.192426,5.978181,0.214245
384,6.288887,6.322219,-0.033333
385,6.573327,6.100026,0.473302
386,6.421422,5.675778,0.745644
387,6.244455,6.000000,0.244455
388,5.852244,6.431364,-0.579120
389,6.583714,6.152594,0.431120
390,6.481855,6.732394,-0.250539
391,5.629483,4.491362,1.138121
392,5.332720,4.779019,0.553701
394,4.788860,4.850033,-0.061173
395,6.272282,6.278754,-0.006472
396,6.370207,6.462398,-0.092191
397,6.448952,6.399154,0.049798
398,5.929952,6.397940,-0.467988
399,5.853101,5.880814,-0.027713
400,5.892094,5.892095,-0.000000
401,5.458156,5.716003,-0.257847
402,5.605671,6.696837,-1.091165
403,5.138173,5.530481,-0.392309
404,5.902127,6.465829,-0.563702
405,6.001484,6.591065,-0.589581
406,6.368656,6.919078,-0.550422
407,6.055538,6.301030,-0.245492
408,6.189023,6.380211,-0.191188
410,6.034982,6.301030,-0.266048
411,5.616935,6.073106,-0.456171
412,5.251327,6.255273,-1.003946
413,6.201880,6.322219,-0.120340
414,5.864480,5.866287,-0.001807
415,5.939770,6.318063,-0.378293
416,5.939606,6.368101,-0.428495
417,5.750170,6.378398,-0.628228
418,5.319583,6.326131,-1.006548
419,5.595561,4.354108,1.241453
420,5.782946,6.396722,-0.613776
421,5.548658,5.619093,-0.070435
422,4.784249,3.698970,1.085279
423,5.663568,5.766785,-0.103216
425,5.695170,5.643453,0.051718
426,5.605809,6.453318,-0.847509
427,5.235482,4.764176,0.471306
428,5.743239,6.227115,-0.483876
429,5.381544,6.039255,-0.657711
430,5.946137,6.079181,-0.133044
431,6.118800,6.387212,-0.268412
432,5.910668,5.575072,0.335596
433,6.673651,6.539076,0.134574
434,5.489704,6.008600,-0.518896
435,5.894396,6.113943,-0.219548
436,6.161234,6.222456,-0.061223
437,5.970478,5.276462,0.694016
438,6.210591,6.301030,-0.090439
439,6.131835,5.275104,0.856731
441,6.901802,6.849419,0.052382
443,6.604731,7.505150,-0.900419
444,6.660114,6.517724,0.142390
445,6.265614,6.634981,-0.369367
446,6.580187,6.645275,-0.065088
447,5.426224,6.270679,-0.844455
448,6.585937,6.024896,0.561041
449,6.225845,7.385606,-1.159761
450,6.739924,6.284453,0.455470
451,6.619162,6.501059,0.118103
452,6.450784,6.501059,-0.050275
453,6.579034,6.716003,-0.136970
454,6.508858,6.397940,0.110918
455,6.545441,6.271656,0.273785
456,6.066516,6.269513,-0.202997
457,6.443997,6.322219,0.121778
458,6.430262,5.337459,1.092802
459,6.461704,6.755875,-0.294171
460,6.461539,6.596047,-0.134508
461,6.323537,6.372912,-0.049375
462,6.276065,4.484300,1.791766
463,6.398542,6.227887,0.170655
464,5.730981,6.477121,-0.746140
465,5.817665,6.079181,-0.261517
466,6.222356,6.397940,-0.175584
468,6.157453,6.278754,-0.121301
469,6.298274,6.380211,-0.081937
470,6.377443,5.444669,0.932773
471,6.426347,6.436957,-0.010610
472,6.460831,6.063146,0.397686
473,6.525794,6.442480,0.083314
474,6.602575,6.645324,-0.042749
475,6.323027,5.373500,0.949526
476,5.982667,6.477121,-0.494454
477,5.576890,5.283301,0.293588
478,5.281414,6.176091,-0.894677
479,6.023881,6.579784,-0.555903
480,6.288656,5.845098,0.443558
481,5.407669,5.627980,-0.220311
482,5.856982,6.146128,-0.289146
483,5.623197,6.528737,-0.905540
484,6.073303,6.322219,-0.248916
485,6.535916,6.184691,0.351225
486,6.489580,6.602060,-0.112480
487,5.910485,5.900312,0.010173
488,5.549412,6.108227,-0.558815
489,6.036005,6.385606,-0.349601
490,5.809320,6.585461,-0.776141
491,5.705537,6.271842,-0.566305
492,6.201501,6.401573,-0.200072
493,5.053661,3.724276,1.329385
494,5.257550,6.176091,-0.918541
495,4.630723,6.176091,-1.545369
496,6.431929,6.301030,0.130899
497,6.002458,5.046885,0.955573
498,6.221822,6.068186,0.153636
499,6.120114,6.181844,-0.061729
500,6.100565,6.322219,-0.221654
501,6.144677,6.855525,-0.710849
502,5.181505,6.342423,-1.160918
504,6.500623,6.491362,0.009261
506,6.383952,7.000000,-0.616048
507,6.145592,6.357935,-0.212342
508,6.539046,6.309758,0.229288
509,6.080689,5.751510,0.329179
510,5.228712,6.290035,-1.061323
511,6.300679,6.301030,-0.000351
512,6.659762,6.073352,0.586410
513,6.384068,6.057099,0.326968
514,6.236018,6.186278,0.049740
515,6.246428,6.301030,-0.054602
516,6.770410,6.477555,0.292855
517,5.500290,5.995635,-0.495345
518,5.839039,6.204120,-0.365081
519,5.329297,6.089905,-0.760609
520,5.630749,5.043755,0.586994
521,5.543786,6.394452,-0.850665
522,4.169214,3.397940,0.771274
523,6.019208,6.491362,-0.472153
524,6.037080,5.078094,0.958986
526,5.393699,5.548758,-0.155059
527,5.597153,5.752048,-0.154896
528,5.285524,5.698970,-0.413446
529,5.992277,5.008600,0.983677
530,5.922792,6.000000,-0.077208
532,5.711270,6.164353,-0.453083
533,6.553687,6.552668,0.001019
534,5.411335,6.423246,-1.011911
535,6.296773,6.079181,0.217592
537,6.961277,6.913284,0.047993
538,6.092466,6.079181,0.013285
539,6.092301,6.657056,-0.564755
540,5.503003,4.615097,0.887905
541,5.899312,6.962369,-1.063058
543,5.917018,5.959041,-0.042023
544,5.614084,6.079181,-0.465097
545,6.101548,6.857332,-0.755785
546,5.754741,7.012837,-1.258096
548,7.057567,7.727541,-0.669974
550,6.693806,5.939759,0.754047
551,7.081747,6.592177,0.489570
552,5.064724,5.136721,-0.071997
554,4.946158,5.892095,-0.945936
555,7.543855,6.826075,0.717781
556,6.149610,6.919078,-0.769468
557,6.457721,5.875061,0.582660
559,6.418470,6.644044,-0.225574
560,3.120315,2.778151,0.342163
561,5.379869,6.079181,-0.699312
562,2.589994,3.079181,-0.489187
563,5.999049,6.283301,-0.284252
564,6.244753,6.287802,-0.043049
565,6.056412,5.536937,0.519475
566,6.264526,6.301030,-0.036504
567,6.295968,6.472903,-0.176935
568,4.978261,5.000000,-0.021739
569,6.166233,6.531479,-0.365246
570,5.652423,6.033424,-0.381001
571,4.404099,3.662758,0.741341
574,5.917580,6.176091,-0.258512
575,5.746940,5.499687,0.247253
576,5.725300,5.295127,0.430173
577,5.063895,5.301030,-0.237135
578,3.856258,3.911690,-0.055432
580,5.739182,5.720292,0.018890
582,6.211048,7.204120,-0.993072
583,6.668868,6.012837,0.656031
584,5.227509,5.176091,0.051417
585,5.799859,6.278982,-0.479123
586,5.600031,6.178977,-0.578946
587,3.769950,4.329194,-0.559244
588,5.226850,6.002166,-0.775316
589,6.723386,6.489396,0.233990
590,4.984589,5.000000,-0.015411
591,5.055431,5.000000,0.055431
592,5.540954,4.698970,0.841984
593,5.532012,5.294466,0.237546
595,6.526549,6.126456,0.400093
596,6.322799,5.000000,1.322799
597,5.689973,4.028164,1.661809
598,6.290863,7.079181,-0.788319
599,5.913462,6.018651,-0.105188
600,6.322140,7.049218,-0.727078
601,5.678924,6.556303,-0.877378
602,6.083616,7.176091,-1.092475
603,5.751424,5.615540,0.135884
604,6.506341,7.017451,-0.511110
606,5.699359,6.278754,-0.579395
607,6.075249,7.079181,-1.003932
608,5.658000,5.181844,0.476157
609,5.046391,5.181844,-0.135452
610,4.458852,4.340444,0.118408
611,3.377244,3.403121,-0.025876
612,5.615820,4.991226,0.624594
613,5.936220,6.342423,-0.406202
614,5.345869,5.447158,-0.101289
615,6.144816,6.741152,-0.596336
616,5.194621,6.350248,-1.155627
617,6.231913,6.361728,-0.129815
618,5.588697,4.176091,1.412606
619,5.337923,5.507856,-0.169933
620,6.266072,6.732394,-0.466322
621,6.318682,4.130334,2.188348
623,6.228931,6.204120,0.024811
625,6.888120,7.079181,-0.191061
626,5.400771,6.698970,-1.298199
627,6.332258,6.462398,-0.130140
628,6.433870,6.698970,-0.265100
629,5.995379,6.334454,-0.339075
631,6.298999,6.544068,-0.245069
632,5.902360,6.602060,-0.699700
633,6.923857,7.589950,-0.666092
634,6.284933,6.942504,-0.657571
635,5.907533,6.435692,-0.528158
636,6.316211,7.079181,-0.762970
637,6.228619,6.838723,-0.610104
639,6.315717,4.880814,1.434904
640,6.177715,4.752356,1.425359
641,5.528459,6.823546,-1.295087
642,5.672172,6.120574,-0.448402
643,5.421398,6.000000,-0.578602
644,6.012125,6.119317,-0.107193
645,5.002212,5.903090,-0.900878
646,6.275404,6.692847,-0.417443
647,6.499259,6.672098,-0.172839
648,5.745049,6.980912,-1.235863
650,6.908213,7.176091,-0.267878
651,5.956185,6.612784,-0.656599
652,6.151793,6.886491,-0.734698
653,4.220820,3.472756,0.748063
654,6.701352,6.812913,-0.111561
655,6.701187,7.000000,-0.298813
656,5.549274,5.477121,0.072153
657,5.999799,6.161368,-0.161569
658,6.057820,6.397940,-0.340120
659,5.690630,7.041393,-1.350763
660,6.066520,6.861534,-0.795014
662,5.134454,4.698970,0.435484
663,5.639634,6.113943,-0.474309
664,5.292953,5.716003,-0.423050
666,6.325835,6.414973,-0.089139
667,6.235522,6.146128,0.089394
668,5.682454,6.531479,-0.849025
669,5.574444,5.447158,0.127286
670,6.130315,6.361728,-0.231413
671,5.303212,4.778151,0.525060
673,6.188362,6.079181,0.109181
674,5.576753,5.954243,-0.377489
675,5.395510,5.484769,-0.089260
676,5.502658,6.045323,-0.542665
677,5.153651,4.147676,1.005974
678,5.597352,6.397940,-0.800588
679,5.973242,6.556303,-0.583060
680,6.033289,6.079181,-0.045892
681,5.133506,6.079181,-0.945676
682,5.362163,6.079181,-0.717019
683,5.514402,5.775465,-0.261063
684,5.166124,6.106803,-0.940678
685,5.678130,5.681241,-0.003112
686,5.787163,5.444825,0.342338
687,6.022980,6.301898,-0.278918
688,6.492983,6.000000,0.492983
689,6.016484,6.018284,-0.001800
690,6.044996,5.949878,0.095118
692,5.929052,6.161368,-0.232316
693,6.078244,5.049218,1.029026
694,5.749365,6.011993,-0.262628
695,6.558848,6.315970,0.242878
696,6.433177,6.418301,0.014875
697,6.290749,6.301030,-0.010281
698,4.965057,6.079181,-1.114125
699,6.182562,6.544068,-0.361506
700,6.444570,6.176091,0.268479
701,6.171599,6.342423,-0.170824
702,6.236538,6.579784,-0.343245
703,6.038920,6.000000,0.038920
704,6.413205,6.313593,0.099612
705,6.213340,6.079181,0.134158
706,5.876712,5.623249,0.253462
707,5.752170,6.033424,-0.281253
708,6.134908,6.602060,-0.467152
709,5.729843,6.360057,-0.630215
710,6.166186,6.261427,-0.095241
713,6.211966,5.707570,0.504396
714,6.238477,6.322219,-0.083743
715,6.476983,6.600973,-0.123989
716,6.016920,5.995429,0.021491
717,6.027196,6.193125,-0.165929
719,6.237653,6.283301,-0.045648
720,5.388794,4.380211,1.008583
721,6.226772,6.230449,-0.003677
722,6.556015,6.278754,0.277261
723,5.377116,5.599883,-0.222767
724,5.270220,4.153205,1.117015
725,6.109227,7.498311,-1.389083
726,6.348410,6.357935,-0.009525
727,4.915972,4.963788,-0.047816
728,5.805666,6.220108,-0.414442
729,6.001274,7.495406,-1.494132
731,6.080278,5.149835,0.930443
732,5.860066,6.000000,-0.139934
733,5.855977,5.939809,-0.083832
734,5.932074,5.888179,0.043895
735,5.937481,6.060698,-0.123217
736,6.025862,5.814394,0.211468
737,6.134487,6.060933,0.073555
738,6.336849,6.167317,0.169531
739,6.549515,6.298853,0.250662
740,5.909408,6.079181,-0.169774
741,5.684843,5.663701,0.021142
742,5.279066,6.004321,-0.725256
743,6.483924,6.222716,0.261208
744,6.457987,6.079181,0.378806
746,6.182797,6.176091,0.006706
747,6.077074,6.079181,-0.002108
748,6.571491,5.995196,0.576294
749,6.086004,6.079181,0.006823
750,5.725069,6.000000,-0.274931
751,6.215616,6.015360,0.200256
752,5.346407,5.530200,-0.183793
753,6.005944,6.000000,0.005944
754,6.327328,6.330414,-0.003085
755,5.917072,5.607455,0.309617
756,6.466760,6.103462,0.363299
757,5.937330,6.024732,-0.087402
758,5.773997,4.711807,1.062190
759,5.738797,5.824054,-0.085257
760,6.095945,6.301030,-0.205085
761,6.236281,6.188647,0.047634
762,6.151558,6.977724,-0.826166
763,6.074065,6.000000,0.074065
764,6.028889,4.103804,1.925085
765,5.914262,6.720573,-0.806311
766,6.264784,6.103804,0.160981
767,6.098220,6.000000,0.098220
768,6.295671,6.000000,0.295671
769,5.822940,5.342423,0.480517
770,6.054496,6.079181,-0.024686
771,5.845745,6.278754,-0.433009
772,6.317847,6.414973,-0.097126
773,6.234624,5.774517,0.460107
774,5.392002,6.377124,-0.985122
775,6.155481,5.938019,0.217462
776,5.404419,6.000000,-0.595581
777,5.533358,6.332236,-0.798878
778,6.119364,6.176091,-0.056727
779,5.909083,6.165244,-0.256161
780,6.920611,6.969416,-0.048805
781,6.417126,6.447158,-0.030032
782,6.114465,6.729165,-0.614700
783,6.631136,6.397940,0.233196
784,6.400564,6.426999,-0.026435
785,5.495806,4.778151,0.717655
786,6.353904,6.380211,-0.026307
787,6.191957,6.397940,-0.205983
788,5.571702,3.556303,2.015400
789,6.375951,6.633468,-0.257518
790,5.918716,6.243038,-0.324322
791,6.249856,6.187521,0.062335
792,5.300402,6.176091,-0.875689
794,6.435717,6.397940,0.037777
795,6.106684,6.419956,-0.313272
796,6.411697,6.819544,-0.407847
797,5.182342,5.128399,0.053943
798,5.599552,4.948070,0.651481
799,6.249358,6.467904,-0.218546
800,6.545935,6.284656,0.261278
801,6.249029,6.556303,-0.307274
804,5.338166,4.728029,0.610137
805,5.516013,4.000000,1.516013
806,5.752934,6.049218,-0.296284
807,5.501119,4.826075,0.675044
808,4.857903,5.760422,-0.902519
809,4.094527,4.041393,0.053135
811,5.431664,5.029384,0.402280
813,5.248293,5.041393,0.206901
814,5.466051,5.610660,-0.144609
815,4.748904,5.045323,-0.296419
817,4.605893,5.961895,-1.356002
818,3.774990,4.022428,-0.247438
819,5.402922,4.468347,0.934575
820,5.765278,5.748188,0.017090
821,4.725604,4.389095,0.336509
822,4.444188,4.178977,0.265211
823,5.656926,5.781037,-0.124111
824,4.999146,4.000000,0.999146
825,5.688363,4.812913,0.875449
826,5.344290,5.689309,-0.345019
827,6.011743,5.851258,0.160485
828,4.664953,5.189209,-0.524257
829,4.361607,4.049218,0.312389
830,5.641209,4.716003,0.925206
831,5.009829,6.763428,-1.753599
833,5.152623,5.079181,0.073441
834,4.853621,3.477121,1.376500
835,4.997334,5.285557,-0.288223
836,5.753466,6.255273,-0.501807
837,5.052505,4.845098,0.207407
839,4.746066,4.404834,0.341232
840,5.794985,4.799823,0.995162
841,5.336628,6.698970,-1.362342
842,4.440894,3.494155,0.946739
843,5.897263,6.079181,-0.181919
844,5.823762,4.017033,1.806729
845,5.069553,4.544068,0.525485
846,4.408148,3.342423,1.065725
847,3.263819,4.102777,-0.838958
848,4.804314,3.919078,0.885236
849,5.280524,6.000000,-0.719476
850,5.802965,5.736397,0.066568
851,5.475967,4.562174,0.913793
852,5.635195,4.445604,1.189591
853,5.197988,5.477121,-0.279133
854,5.276934,5.064458,0.212476
855,5.554642,7.176091,-1.621449
856,5.913725,6.041393,-0.127667
857,6.024867,5.541579,0.483288
858,4.958947,4.994317,-0.035370
859,5.602518,5.079181,0.523336
860,4.754418,4.542825,0.211593
861,5.714598,6.477121,-0.762523
862,5.552546,5.571709,-0.019163
863,5.848032,6.633468,-0.785436
864,6.616456,6.363048,0.253408
865,4.569785,4.212188,0.357597
866,4.707309,4.972619,-0.265310
868,4.949473,5.073792,-0.124318
869,5.536600,4.704854,0.831747
870,4.870978,5.518514,-0.647536
871,4.948979,4.953663,-0.004684
872,5.717422,4.792392,0.925031
873,4.883230,4.117271,0.765959
874,5.571466,6.397940,-0.826474
875,4.175086,4.568202,-0.393116
876,4.431405,4.357172,0.074233
877,5.378700,5.089905,0.288795
878,5.011510,4.683947,0.327563
879,5.387400,5.903090,-0.515690
880,5.799636,5.390122,0.409513
881,5.874219,5.477121,0.397097
882,6.153843,6.462398,-0.308555
883,6.037240,4.767898,1.269343
884,4.488045,4.743510,-0.255465
885,4.344085,4.643453,-0.299368
886,4.953270,5.811709,-0.858439
887,5.217765,4.887054,0.330710
888,5.096672,3.857332,1.239339
